passenger_id,loyalty_tier,effective_start_date,effective_end_date
P02626,Basic,2024-01-02,
P02627,Basic,2023-03-15,
P02628,Basic,2024-08-23,
P02629,Basic,2024-05-09,
P02630,Gold,2024-06-28,2025-05-21
P02630,Platinum,2025-05-21,
P02631,Basic,2024-10-30,
P02632,Basic,2023-02-02,
P02633,Basic,2024-06-11,
P02634,Basic,2024-05-31,
P02635,Basic,2023-05-04,2025-05-25
P02635,Gold,2025-05-25,
P02636,Basic,2023-09-25,2025-08-17
P02636,Gold,2025-08-17,
P02637,Basic,2024-08-21,
P02638,Basic,2023-11-11,2025-10-23
P02638,Gold,2025-10-23,
P02639,Basic,2024-11-26,
P02640,Basic,2023-08-05,2025-04-11
P02640,Gold,2025-04-11,
P02641,Basic,2024-04-15,
P02642,Basic,2024-11-24,
P02643,Basic,2024-07-28,
P02644,Basic,2024-03-17,
P02645,Basic,2024-03-17,2025-03-19
P02645,Gold,2025-03-19,
P02646,Basic,2023-10-13,
P02647,Gold,2023-03-12,
P02648,Gold,2023-01-17,2025-08-27
P02648,Platinum,2025-08-27,
P02649,Basic,2023-02-15,
P02650,Basic,2023-04-26,
P02651,Basic,2023-04-19,
P02652,Basic,2024-10-23,
P02653,Basic,2023-04-14,
P02654,Basic,2024-09-18,
P02655,Basic,2024-06-07,
P02656,Basic,2023-09-01,
P02657,Gold,2023-01-23,
P02658,Basic,2024-02-11,2025-04-06
P02658,Gold,2025-04-06,
P02659,Basic,2023-05-17,
P02660,Basic,2023-06-22,
P02661,Basic,2023-09-23,
P02662,Basic,2023-05-07,
P02663,Gold,2023-12-18,
P02664,Basic,2024-07-30,2025-07-09
P02664,Gold,2025-07-09,
P02665,Basic,2023-12-08,
P02666,Basic,2023-04-14,
P02667,Basic,2023-06-02,2025-07-10
P02667,Gold,2025-07-10,
P02668,Basic,2023-01-17,
P02669,Basic,2024-06-16,
P02670,Gold,2023-10-24,
P02671,Basic,2024-06-18,2025-10-11
P02671,Gold,2025-10-11,
P02672,Basic,2024-07-27,
P02673,Basic,2024-11-28,
P02674,Basic,2023-08-29,
P02675,Basic,2023-10-08,
P02676,Platinum,2024-03-07,
P02677,Basic,2023-09-07,2025-06-14
P02677,Gold,2025-06-14,
P02678,Basic,2023-01-28,
P02679,Basic,2024-03-07,
P02680,Basic,2023-11-03,
P02681,Basic,2023-03-01,
P02682,Gold,2023-02-22,2025-08-07
P02682,Platinum,2025-08-07,
P02683,Gold,2023-04-06,
P02684,Gold,2023-03-19,
P02685,Basic,2023-02-22,
P02686,Basic,2023-05-03,
P02687,Gold,2024-07-04,
P02688,Basic,2023-04-04,
P02689,Gold,2024-04-08,2025-06-22
P02689,Platinum,2025-06-22,
P02690,Basic,2023-01-22,
P02691,Basic,2024-03-25,2025-04-20
P02691,Gold,2025-04-20,
P02692,Basic,2024-07-14,
P02693,Basic,2023-05-05,
P02694,Gold,2023-04-17,
P02695,Basic,2023-05-30,2025-07-01
P02695,Gold,2025-07-01,
P02696,Basic,2024-11-14,
P02697,Basic,2023-06-22,
P02698,Gold,2024-02-09,2025-06-12
P02698,Platinum,2025-06-12,
P02699,Basic,2023-09-11,
P02700,Basic,2024-06-09,2025-07-29
P02700,Gold,2025-07-29,
P02701,Gold,2023-12-31,2025-10-24
P02701,Platinum,2025-10-24,
P02702,Basic,2024-07-29,2025-04-30
P02702,Gold,2025-04-30,
P02703,Gold,2023-06-18,
P02704,Basic,2023-01-15,
P02705,Basic,2024-09-06,2025-03-28
P02705,Gold,2025-03-28,
P02706,Basic,2024-06-21,2025-03-10
P02706,Gold,2025-03-10,
P02707,Basic,2023-07-17,
P02708,Gold,2024-02-05,
P02709,Basic,2023-12-25,
P02710,Basic,2023-09-26,
P02711,Gold,2023-02-16,
P02712,Gold,2023-05-23,
P02713,Basic,2023-12-27,2025-10-26
P02713,Gold,2025-10-26,
P02714,Gold,2023-05-18,
P02715,Basic,2023-10-14,
P02716,Basic,2024-10-24,
P02717,Gold,2023-02-04,
P02718,Basic,2023-01-22,
P02719,Basic,2023-01-17,
P02720,Gold,2023-09-20,
P02721,Basic,2023-12-03,2025-06-01
P02721,Gold,2025-06-01,
P02722,Basic,2023-04-07,2025-07-27
P02722,Gold,2025-07-27,
P02723,Basic,2024-09-24,
P02724,Basic,2024-07-11,
P02725,Basic,2024-04-15,
P02726,Basic,2024-08-20,
P02727,Platinum,2024-10-29,
P02728,Basic,2023-10-29,
P02729,Basic,2023-04-21,
P02730,Basic,2023-12-16,
P02731,Platinum,2024-06-25,
P02732,Basic,2024-05-12,2025-09-27
P02732,Gold,2025-09-27,
P02733,Basic,2023-01-22,
P02734,Gold,2024-05-08,2025-07-29
P02734,Platinum,2025-07-29,
P02735,Basic,2024-03-24,2025-06-03
P02735,Gold,2025-06-03,
P02736,Gold,2023-11-21,2025-05-05
P02736,Platinum,2025-05-05,
P02737,Basic,2024-05-18,2025-04-23
P02737,Gold,2025-04-23,
P02738,Basic,2023-10-29,
P02739,Basic,2024-04-06,2025-06-26
P02739,Gold,2025-06-26,
P02740,Basic,2023-08-11,
P02741,Basic,2024-05-07,2025-10-23
P02741,Gold,2025-10-23,
P02742,Basic,2024-04-13,
P02743,Basic,2024-08-27,2025-04-15
P02743,Gold,2025-04-15,
P02744,Basic,2023-12-16,
P02745,Basic,2023-09-09,
P02746,Gold,2023-03-19,2025-06-19
P02746,Platinum,2025-06-19,
P02747,Gold,2023-07-08,
P02748,Basic,2023-03-18,2025-07-02
P02748,Gold,2025-07-02,
P02749,Basic,2024-04-26,2025-07-18
P02749,Gold,2025-07-18,
P02750,Basic,2023-01-14,
P02751,Basic,2024-05-14,
P02752,Basic,2023-12-23,
P02753,Basic,2024-09-27,
P02754,Basic,2024-07-10,
P02755,Gold,2023-08-19,2025-06-11
P02755,Platinum,2025-06-11,
P02756,Platinum,2024-02-21,
P02757,Basic,2023-12-29,2025-04-22
P02757,Gold,2025-04-22,
P02758,Basic,2023-06-02,
P02759,Gold,2023-06-30,
P02760,Basic,2023-06-28,2025-07-14
P02760,Gold,2025-07-14,
P02761,Gold,2023-10-06,
P02762,Basic,2023-12-09,2025-07-05
P02762,Gold,2025-07-05,
P02763,Basic,2023-06-03,
P02764,Basic,2024-03-06,
P02765,Basic,2023-04-24,
P02766,Basic,2024-09-08,
P02767,Basic,2024-01-05,
P02768,Basic,2024-01-30,2025-09-01
P02768,Gold,2025-09-01,
P02769,Gold,2023-04-25,
P02770,Basic,2023-10-02,
P02771,Basic,2024-06-27,2025-07-29
P02771,Gold,2025-07-29,
P02772,Gold,2023-07-15,2025-06-06
P02772,Platinum,2025-06-06,
P02773,Basic,2024-06-29,
P02774,Basic,2024-06-17,
P02775,Basic,2024-11-09,
P02776,Basic,2023-09-12,
P02777,Basic,2023-12-08,
P02778,Basic,2023-06-13,
P02779,Gold,2023-05-16,2025-04-12
P02779,Platinum,2025-04-12,
P02780,Basic,2024-08-01,
P02781,Gold,2024-06-22,2025-08-04
P02781,Platinum,2025-08-04,
P02782,Gold,2023-06-05,
P02783,Basic,2024-09-13,
P02784,Basic,2023-07-22,
P02785,Basic,2024-02-23,
P02786,Basic,2023-09-08,
P02787,Basic,2024-04-01,
P02788,Platinum,2023-10-02,
P02789,Basic,2024-03-23,
P02790,Basic,2023-06-23,2025-03-03
P02790,Gold,2025-03-03,
P02791,Basic,2024-08-02,
P02792,Basic,2024-02-21,2025-06-04
P02792,Gold,2025-06-04,
P02793,Basic,2023-12-12,
P02794,Basic,2023-06-02,
P02795,Gold,2024-05-07,
P02796,Basic,2023-01-17,
P02797,Gold,2023-02-04,2025-05-23
P02797,Platinum,2025-05-23,
P02798,Gold,2023-06-11,
P02799,Basic,2024-03-25,
P02800,Basic,2023-01-14,
P02801,Basic,2023-10-16,2025-09-21
P02801,Gold,2025-09-21,
P02802,Gold,2024-11-29,
P02803,Gold,2023-05-19,2025-08-16
P02803,Platinum,2025-08-16,
P02804,Basic,2023-06-21,2025-05-03
P02804,Gold,2025-05-03,
P02805,Gold,2023-08-17,
P02806,Gold,2023-01-28,
P02807,Basic,2024-01-14,2025-10-14
P02807,Gold,2025-10-14,
P02808,Basic,2024-04-14,
P02809,Basic,2023-06-14,
P02810,Basic,2023-02-13,
P02811,Platinum,2024-01-09,
P02812,Gold,2023-08-31,
P02813,Gold,2023-04-20,2025-08-18
P02813,Platinum,2025-08-18,
P02814,Basic,2024-10-24,
P02815,Basic,2023-03-02,
P02816,Basic,2023-04-09,2025-10-19
P02816,Gold,2025-10-19,
P02817,Basic,2024-03-23,2025-08-02
P02817,Gold,2025-08-02,
P02818,Gold,2024-08-06,
P02819,Gold,2024-09-12,
P02820,Basic,2023-12-04,
P02821,Basic,2023-07-27,
P02822,Basic,2024-10-16,
P02823,Basic,2023-07-20,
P02824,Basic,2023-01-10,2025-08-19
P02824,Gold,2025-08-19,
P02825,Basic,2023-10-14,2025-07-06
P02825,Gold,2025-07-06,
P02826,Basic,2023-01-18,
P02827,Basic,2023-12-03,
P02828,Basic,2023-07-02,
P02829,Basic,2024-08-07,
P02830,Basic,2023-08-16,
P02831,Basic,2024-07-28,
P02832,Basic,2024-05-06,
P02833,Basic,2024-02-28,
P02834,Basic,2024-09-25,2025-06-05
P02834,Gold,2025-06-05,
P02835,Basic,2024-03-27,
P02836,Basic,2024-04-07,
P02837,Basic,2023-10-30,2025-06-11
P02837,Gold,2025-06-11,
P02838,Gold,2023-04-24,
P02839,Basic,2023-10-27,
P02840,Basic,2024-09-03,
P02841,Basic,2024-10-25,
P02842,Basic,2023-06-22,2025-08-26
P02842,Gold,2025-08-26,
P02843,Basic,2024-08-21,
P02844,Gold,2024-07-26,
P02845,Basic,2024-04-02,2025-10-01
P02845,Gold,2025-10-01,
P02846,Basic,2024-10-12,
P02847,Basic,2023-06-08,
P02848,Basic,2023-01-27,
P02849,Basic,2023-05-21,
P02850,Basic,2024-06-19,
P02851,Basic,2024-01-06,
P02852,Basic,2023-07-20,
P02853,Basic,2023-10-12,
P02854,Basic,2024-10-16,2025-05-08
P02854,Gold,2025-05-08,
P02855,Basic,2023-07-27,
P02856,Gold,2024-01-13,
P02857,Gold,2023-02-28,
P02858,Basic,2023-11-02,
P02859,Basic,2023-12-25,
P02860,Basic,2023-05-13,
P02861,Basic,2024-05-31,
P02862,Gold,2024-08-26,
P02863,Basic,2024-03-04,
P02864,Gold,2023-04-01,
P02865,Basic,2024-10-12,
P02866,Platinum,2024-05-20,
P02867,Basic,2023-11-18,
P02868,Basic,2024-03-30,
P02869,Basic,2024-08-01,
P02870,Platinum,2024-10-01,
P02871,Basic,2024-10-31,
P02872,Basic,2024-10-12,2025-10-22
P02872,Gold,2025-10-22,
P02873,Basic,2024-09-11,
P02874,Basic,2023-02-13,2025-03-09
P02874,Gold,2025-03-09,
P02875,Platinum,2024-04-08,
P02876,Basic,2024-05-16,
P02877,Gold,2023-04-20,
P02878,Basic,2024-09-17,
P02879,Basic,2024-03-14,
P02880,Basic,2023-01-31,2025-06-10
P02880,Gold,2025-06-10,
P02881,Platinum,2023-01-05,
P02882,Basic,2024-01-17,2025-05-28
P02882,Gold,2025-05-28,
P02883,Basic,2024-02-20,
P02884,Basic,2023-02-11,2025-04-05
P02884,Gold,2025-04-05,
P02885,Basic,2024-06-08,
P02886,Basic,2023-07-18,
P02887,Basic,2023-12-31,
P02888,Basic,2023-12-20,
P02889,Basic,2024-08-25,
P02890,Basic,2024-09-06,
P02891,Basic,2023-03-05,
P02892,Basic,2024-07-20,2025-05-19
P02892,Gold,2025-05-19,
P02893,Basic,2024-10-12,2025-10-19
P02893,Gold,2025-10-19,
P02894,Basic,2023-10-27,
P02895,Basic,2023-04-30,
P02896,Basic,2023-03-14,
P02897,Basic,2023-09-08,
P02898,Basic,2024-09-18,
P02899,Gold,2023-01-05,
P02900,Basic,2023-06-04,
P02901,Basic,2023-08-29,2025-04-11
P02901,Gold,2025-04-11,
P02902,Gold,2024-03-10,
P02903,Basic,2024-10-21,
P02904,Basic,2024-02-27,
P02905,Basic,2023-09-05,
P02906,Basic,2023-09-03,
P02907,Basic,2023-12-10,
P02908,Basic,2024-02-08,2025-03-17
P02908,Gold,2025-03-17,
P02909,Gold,2023-04-11,
P02910,Basic,2023-04-13,
P02911,Basic,2023-02-21,
P02912,Basic,2023-06-23,
P02913,Basic,2024-07-24,
P02914,Basic,2024-06-23,
P02915,Gold,2023-03-26,
P02916,Basic,2024-02-29,
P02917,Platinum,2024-01-14,
P02918,Gold,2024-12-02,
P02919,Basic,2024-02-26,
P02920,Basic,2023-11-09,
P02921,Basic,2023-03-13,2025-04-29
P02921,Gold,2025-04-29,
P02922,Basic,2023-11-06,
P02923,Basic,2024-04-12,2025-06-22
P02923,Gold,2025-06-22,
P02924,Basic,2023-04-25,2025-04-30
P02924,Gold,2025-04-30,
P02925,Basic,2023-10-03,2025-08-07
P02925,Gold,2025-08-07,
P02926,Basic,2024-08-22,2025-04-24
P02926,Gold,2025-04-24,
P02927,Gold,2024-07-14,
P02928,Basic,2023-09-02,2025-10-24
P02928,Gold,2025-10-24,
P02929,Basic,2023-06-25,
P02930,Basic,2023-11-28,
P02931,Basic,2024-11-09,
P02932,Basic,2023-03-21,
P02933,Basic,2023-09-15,
P02934,Basic,2024-01-19,
P02935,Basic,2023-04-17,
P02936,Basic,2024-06-26,
P02937,Gold,2023-09-25,
P02938,Basic,2024-06-09,
P02939,Basic,2024-07-31,2025-08-10
P02939,Gold,2025-08-10,
P02940,Basic,2024-02-25,2025-10-14
P02940,Gold,2025-10-14,
P02941,Gold,2023-07-13,
P02942,Gold,2023-01-23,2025-06-05
P02942,Platinum,2025-06-05,
P02943,Basic,2023-03-16,
P02944,Basic,2024-03-17,
P02945,Basic,2024-06-24,
P02946,Basic,2023-05-27,
P02947,Basic,2024-09-08,
P02948,Gold,2024-09-10,
P02949,Basic,2024-02-03,
P02950,Basic,2024-03-16,2025-03-11
P02950,Gold,2025-03-11,
P02951,Gold,2023-01-27,
P02952,Gold,2024-11-22,
P02953,Gold,2024-04-01,2025-03-05
P02953,Platinum,2025-03-05,
P02954,Basic,2023-04-24,
P02955,Platinum,2023-10-05,
P02956,Gold,2023-01-26,2025-05-10
P02956,Platinum,2025-05-10,
P02957,Basic,2023-07-20,2025-04-20
P02957,Gold,2025-04-20,
P02958,Basic,2023-11-27,
P02959,Platinum,2024-01-25,
P02960,Basic,2024-07-04,
P02961,Basic,2023-01-06,2025-04-07
P02961,Gold,2025-04-07,
P02962,Gold,2023-09-10,
P02963,Basic,2024-09-30,2025-09-11
P02963,Gold,2025-09-11,
P02964,Basic,2024-02-03,
P02965,Gold,2024-06-08,
P02966,Basic,2024-07-03,
P02967,Basic,2024-02-15,
P02968,Basic,2024-06-21,
P02969,Gold,2024-01-19,
P02970,Basic,2024-05-23,
P02971,Gold,2023-03-14,
P02972,Basic,2023-10-02,
P02973,Gold,2023-09-16,
P02974,Platinum,2024-10-22,
P02975,Basic,2024-02-19,
P02976,Basic,2024-11-02,
P02977,Basic,2024-01-31,
P02978,Gold,2023-06-29,
P02979,Basic,2023-12-07,
P02980,Basic,2023-05-10,
P02981,Basic,2024-01-21,
P02982,Basic,2024-06-27,2025-10-15
P02982,Gold,2025-10-15,
P02983,Basic,2024-03-15,
P02984,Basic,2023-12-31,2025-08-30
P02984,Gold,2025-08-30,
P02985,Gold,2024-03-18,2025-03-22
P02985,Platinum,2025-03-22,
P02986,Basic,2024-08-23,
P02987,Basic,2023-06-07,
P02988,Basic,2024-01-11,
P02989,Basic,2023-01-28,2025-10-18
P02989,Gold,2025-10-18,
P02990,Platinum,2023-05-30,
P02991,Basic,2024-03-09,
P02992,Basic,2024-06-28,
P02993,Basic,2023-08-31,
P02994,Basic,2024-11-18,
P02995,Basic,2023-11-15,
P02996,Basic,2023-09-20,
P02997,Gold,2023-04-09,
P02998,Basic,2023-03-28,
P02999,Basic,2024-01-14,
P03000,Basic,2024-11-01,
P03001,Basic,2024-08-31,2025-09-23
P03001,Gold,2025-09-23,
P03002,Basic,2024-11-19,
P03003,Basic,2023-12-17,
P03004,Basic,2023-09-17,
P03005,Gold,2023-08-26,
P03006,Gold,2024-08-22,
P03007,Basic,2024-08-07,
P03008,Basic,2024-09-14,2025-09-16
P03008,Gold,2025-09-16,
P03009,Basic,2024-08-07,
P03010,Gold,2023-10-16,
P03011,Basic,2024-11-15,
P03012,Basic,2023-06-05,
P03013,Basic,2023-10-17,
P03014,Basic,2024-11-13,2025-05-24
P03014,Gold,2025-05-24,
P03015,Basic,2023-04-05,
P03016,Basic,2024-08-05,
P03017,Basic,2024-07-12,
P03018,Basic,2023-01-23,2025-06-07
P03018,Gold,2025-06-07,
P03019,Basic,2023-10-12,
P03020,Gold,2023-07-08,2025-09-07
P03020,Platinum,2025-09-07,
P03021,Basic,2023-09-05,
P03022,Basic,2024-02-26,
P03023,Basic,2024-06-09,
P03024,Basic,2024-06-25,
P03025,Basic,2024-01-08,2025-08-14
P03025,Gold,2025-08-14,
P03026,Basic,2024-07-29,
P03027,Gold,2024-02-23,
P03028,Basic,2024-03-21,
P03029,Gold,2023-11-06,
P03030,Basic,2024-07-13,
P03031,Basic,2024-07-11,
P03032,Basic,2023-06-23,2025-04-27
P03032,Gold,2025-04-27,
P03033,Gold,2024-11-10,
P03034,Basic,2023-08-18,2025-10-03
P03034,Gold,2025-10-03,
P03035,Basic,2023-03-22,
P03036,Basic,2024-07-25,
P03037,Basic,2024-05-14,
P03038,Basic,2024-01-06,
P03039,Gold,2024-07-29,2025-10-19
P03039,Platinum,2025-10-19,
P03040,Basic,2023-03-10,
P03041,Gold,2024-05-27,
P03042,Basic,2023-03-26,
P03043,Basic,2023-06-10,
P03044,Basic,2024-07-23,2025-07-05
P03044,Gold,2025-07-05,
P03045,Basic,2024-05-10,
P03046,Gold,2024-07-14,
P03047,Gold,2024-06-27,
P03048,Basic,2024-03-24,
P03049,Basic,2024-07-19,
P03050,Basic,2024-06-03,
P03051,Basic,2023-07-01,
P03052,Basic,2023-11-20,
P03053,Basic,2024-01-11,
P03054,Basic,2023-08-17,
P03055,Basic,2024-04-16,
P03056,Basic,2023-03-05,2025-03-30
P03056,Gold,2025-03-30,
P03057,Basic,2023-06-03,2025-06-30
P03057,Gold,2025-06-30,
P03058,Platinum,2024-11-18,
P03059,Basic,2023-07-14,2025-05-12
P03059,Gold,2025-05-12,
P03060,Basic,2023-11-11,
P03061,Basic,2024-11-30,2025-06-21
P03061,Gold,2025-06-21,
P03062,Gold,2023-10-25,2025-09-11
P03062,Platinum,2025-09-11,
P03063,Basic,2023-07-28,2025-05-27
P03063,Gold,2025-05-27,
P03064,Basic,2024-01-14,
P03065,Basic,2024-12-01,
P03066,Basic,2024-01-17,
P03067,Basic,2024-01-21,2025-10-08
P03067,Gold,2025-10-08,
P03068,Basic,2024-05-04,
P03069,Basic,2023-12-21,
P03070,Gold,2024-01-03,
P03071,Basic,2023-09-18,
P03072,Basic,2024-04-30,
P03073,Basic,2024-06-01,
P03074,Basic,2023-08-16,
P03075,Basic,2024-02-21,
P03076,Basic,2024-08-22,
P03077,Basic,2024-08-04,
P03078,Basic,2023-08-25,
P03079,Platinum,2024-06-10,
P03080,Basic,2023-03-20,
P03081,Basic,2023-11-21,
P03082,Basic,2023-06-17,
P03083,Basic,2023-10-08,2025-04-24
P03083,Gold,2025-04-24,
P03084,Basic,2023-06-24,
P03085,Basic,2024-02-13,2025-08-09
P03085,Gold,2025-08-09,
P03086,Basic,2024-11-11,2025-05-09
P03086,Gold,2025-05-09,
P03087,Platinum,2023-09-23,
P03088,Gold,2024-08-07,
P03089,Basic,2024-08-28,
P03090,Basic,2023-03-22,
P03091,Basic,2024-10-28,
P03092,Basic,2023-05-13,
P03093,Basic,2024-10-16,2025-05-19
P03093,Gold,2025-05-19,
P03094,Basic,2024-11-05,
P03095,Gold,2023-07-27,
P03096,Basic,2023-12-14,
P03097,Gold,2023-07-15,
P03098,Basic,2023-10-26,
P03099,Basic,2023-06-10,
P03100,Basic,2024-06-18,
P03101,Basic,2024-07-15,
P03102,Basic,2024-02-13,
P03103,Basic,2024-08-26,2025-03-03
P03103,Gold,2025-03-03,
P03104,Basic,2024-08-21,2025-10-08
P03104,Gold,2025-10-08,
P03105,Gold,2024-07-21,2025-03-04
P03105,Platinum,2025-03-04,
P03106,Basic,2023-09-11,
P03107,Gold,2024-05-20,
P03108,Basic,2023-03-04,
P03109,Gold,2023-12-27,2025-05-04
P03109,Platinum,2025-05-04,
P03110,Basic,2023-02-04,2025-06-07
P03110,Gold,2025-06-07,
P03111,Basic,2024-08-05,
P03112,Basic,2024-09-11,
P03113,Basic,2023-09-13,2025-06-28
P03113,Gold,2025-06-28,
P03114,Basic,2024-10-12,
P03115,Basic,2024-06-19,2025-04-03
P03115,Gold,2025-04-03,
P03116,Basic,2024-08-27,
P03117,Platinum,2024-06-13,
P03118,Basic,2024-10-08,
P03119,Basic,2024-10-23,
P03120,Basic,2024-03-15,
P03121,Basic,2024-07-23,2025-09-09
P03121,Gold,2025-09-09,
P03122,Basic,2024-11-29,
P03123,Basic,2023-06-11,
P03124,Basic,2023-09-25,
P03125,Basic,2023-12-26,2025-04-27
P03125,Gold,2025-04-27,
P03126,Gold,2024-04-10,
P03127,Basic,2023-03-12,2025-05-25
P03127,Gold,2025-05-25,
P03128,Basic,2024-09-26,
P03129,Basic,2024-05-28,
P03130,Basic,2023-06-09,
P03131,Basic,2024-01-06,
P03132,Basic,2023-05-09,2025-07-21
P03132,Gold,2025-07-21,
P03133,Gold,2023-08-07,2025-03-07
P03133,Platinum,2025-03-07,
P03134,Basic,2023-08-28,
P03135,Basic,2024-01-22,
P03136,Basic,2023-10-09,
P03137,Basic,2024-10-19,
P03138,Basic,2024-03-31,
P03139,Basic,2024-07-09,
P03140,Basic,2023-11-22,
P03141,Basic,2024-04-04,
P03142,Basic,2024-08-06,2025-08-04
P03142,Gold,2025-08-04,
P03143,Gold,2023-07-17,
P03144,Basic,2024-04-11,
P03145,Basic,2023-02-16,2025-10-21
P03145,Gold,2025-10-21,
P03146,Basic,2024-08-22,
P03147,Basic,2024-07-13,
P03148,Basic,2024-07-14,
P03149,Basic,2023-09-10,
P03150,Basic,2024-10-01,
P03151,Basic,2023-04-13,2025-10-15
P03151,Gold,2025-10-15,
P03152,Gold,2023-10-05,
P03153,Gold,2024-05-16,
P03154,Gold,2023-06-05,
P03155,Basic,2024-08-18,
P03156,Basic,2024-11-24,
P03157,Basic,2023-01-02,2025-08-18
P03157,Gold,2025-08-18,
P03158,Basic,2023-04-12,
P03159,Gold,2024-05-17,
P03160,Basic,2024-09-14,
P03161,Basic,2023-03-20,
P03162,Basic,2024-12-02,
P03163,Basic,2024-03-23,
P03164,Basic,2023-01-02,
P03165,Basic,2023-08-11,
P03166,Basic,2023-11-11,
P03167,Basic,2023-07-28,2025-07-11
P03167,Gold,2025-07-11,
P03168,Gold,2023-09-20,
P03169,Gold,2024-08-02,
P03170,Gold,2024-02-11,2025-09-25
P03170,Platinum,2025-09-25,
P03171,Basic,2023-11-22,
P03172,Basic,2023-12-04,
P03173,Basic,2023-03-02,2025-07-08
P03173,Gold,2025-07-08,
P03174,Gold,2024-06-01,
P03175,Gold,2024-09-02,
P03176,Basic,2023-03-03,
P03177,Basic,2023-08-14,
P03178,Gold,2024-09-29,
P03179,Basic,2023-09-06,2025-06-29
P03179,Gold,2025-06-29,
P03180,Gold,2023-07-16,
P03181,Basic,2024-01-01,
P03182,Basic,2023-09-13,
P03183,Basic,2023-08-17,
P03184,Basic,2023-09-11,2025-10-04
P03184,Gold,2025-10-04,
P03185,Basic,2023-10-09,
P03186,Basic,2023-01-26,
P03187,Basic,2023-12-25,
P03188,Basic,2024-06-04,
P03189,Basic,2023-10-22,
P03190,Basic,2024-07-24,
P03191,Basic,2024-10-06,2025-10-23
P03191,Gold,2025-10-23,
P03192,Basic,2023-06-13,
P03193,Basic,2023-04-30,
P03194,Gold,2024-07-29,2025-03-19
P03194,Platinum,2025-03-19,
P03195,Basic,2023-01-29,2025-04-18
P03195,Gold,2025-04-18,
P03196,Basic,2023-05-22,2025-08-02
P03196,Gold,2025-08-02,
P03197,Gold,2023-11-21,
P03198,Gold,2023-01-22,
P03199,Basic,2023-04-20,
P03200,Basic,2024-07-20,
P03201,Basic,2023-03-13,2025-05-19
P03201,Gold,2025-05-19,
P03202,Gold,2024-06-16,
P03203,Gold,2023-12-29,
P03204,Basic,2024-03-02,2025-06-24
P03204,Gold,2025-06-24,
P03205,Basic,2023-04-26,
P03206,Gold,2023-03-27,
P03207,Basic,2024-09-05,
P03208,Platinum,2023-09-01,
P03209,Basic,2024-03-21,
P03210,Basic,2024-05-11,2025-07-11
P03210,Gold,2025-07-11,
P03211,Basic,2023-02-09,
P03212,Gold,2023-05-13,
P03213,Basic,2023-05-07,
P03214,Basic,2023-12-08,
P03215,Basic,2023-12-12,
P03216,Basic,2024-02-22,2025-03-08
P03216,Gold,2025-03-08,
P03217,Basic,2023-01-16,2025-09-18
P03217,Gold,2025-09-18,
P03218,Basic,2023-03-07,2025-10-03
P03218,Gold,2025-10-03,
P03219,Basic,2024-06-24,
P03220,Basic,2024-01-09,
P03221,Basic,2024-09-04,2025-07-02
P03221,Gold,2025-07-02,
P03222,Basic,2023-01-30,
P03223,Gold,2024-11-20,
P03224,Basic,2024-01-03,
P03225,Basic,2024-11-25,
P03226,Basic,2023-11-12,
P03227,Basic,2023-10-18,2025-03-24
P03227,Gold,2025-03-24,
P03228,Basic,2023-03-09,2025-07-04
P03228,Gold,2025-07-04,
P03229,Basic,2024-10-18,
P03230,Basic,2024-10-07,
P03231,Basic,2024-02-25,
P03232,Gold,2024-04-15,
P03233,Basic,2024-05-21,
P03234,Basic,2024-04-03,
P03235,Basic,2023-02-27,
P03236,Basic,2023-02-18,
P03237,Basic,2024-07-28,
P03238,Basic,2024-09-12,
P03239,Basic,2024-08-08,
P03240,Gold,2023-08-04,
P03241,Basic,2023-09-30,2025-09-28
P03241,Gold,2025-09-28,
P03242,Basic,2024-08-01,
P03243,Basic,2023-03-12,
P03244,Basic,2023-11-28,
P03245,Basic,2023-02-16,2025-03-04
P03245,Gold,2025-03-04,
P03246,Basic,2023-09-16,
P03247,Gold,2024-04-18,
P03248,Basic,2023-11-24,2025-10-02
P03248,Gold,2025-10-02,
P03249,Gold,2024-01-18,
P03250,Platinum,2024-01-21,
P03251,Basic,2023-02-13,
P03252,Gold,2023-11-28,
P03253,Basic,2023-06-03,
P03254,Basic,2024-01-06,
P03255,Basic,2023-04-02,
P03256,Basic,2024-02-03,
P03257,Basic,2024-01-20,2025-04-14
P03257,Gold,2025-04-14,
P03258,Gold,2023-04-17,2025-07-25
P03258,Platinum,2025-07-25,
P03259,Basic,2023-06-23,
P03260,Platinum,2023-10-07,
P03261,Basic,2023-09-04,
P03262,Basic,2024-09-29,
P03263,Platinum,2024-05-12,
P03264,Basic,2023-10-04,2025-05-30
P03264,Gold,2025-05-30,
P03265,Basic,2023-06-06,
P03266,Basic,2024-09-24,2025-10-13
P03266,Gold,2025-10-13,
P03267,Basic,2023-02-18,
P03268,Gold,2023-04-25,
P03269,Basic,2024-11-15,
P03270,Basic,2023-02-19,
P03271,Basic,2023-08-13,
P03272,Basic,2023-04-02,
P03273,Gold,2023-01-22,2025-06-03
P03273,Platinum,2025-06-03,
P03274,Platinum,2023-03-06,
P03275,Basic,2023-09-19,
P03276,Basic,2024-01-04,
P03277,Basic,2023-09-15,
P03278,Gold,2024-11-18,2025-03-02
P03278,Platinum,2025-03-02,
P03279,Basic,2024-08-14,
P03280,Basic,2024-08-05,
P03281,Gold,2023-05-31,
P03282,Gold,2024-10-19,
