trip_id,route_id,bus_fleet_id,scheduled_departure_ts,scheduled_arrival_ts
TRIP-000303,RTE-16,BUS-038,2025-10-22 06:00:00,2025-10-22 13:34:00
TRIP-000304,RTE-17,BUS-040,2025-10-22 18:00:00,2025-10-22 20:39:00
TRIP-000305,RTE-18,BUS-025,2025-10-23 00:00:00,2025-10-23 09:00:00
TRIP-000306,RTE-14,BUS-038,2025-07-22 18:00:00,2025-07-23 06:02:00
TRIP-000307,RTE-15,BUS-070,2025-07-23 06:00:00,2025-07-23 11:11:00
TRIP-000308,RTE-16,BUS-013,2025-07-23 12:00:00,2025-07-23 19:34:00
TRIP-000309,RTE-09,BUS-047,2025-09-08 18:00:00,2025-09-09 01:49:00
TRIP-000310,RTE-06,BUS-023,2025-12-23 06:00:00,2025-12-23 09:36:00
TRIP-000311,RTE-26,BUS-030,2025-05-08 06:00:00,2025-05-08 10:00:00
TRIP-000312,RTE-27,BUS-023,2025-05-08 12:00:00,2025-05-08 23:39:00
TRIP-000313,RTE-29,BUS-067,2025-10-08 12:00:00,2025-10-08 22:43:00
TRIP-000314,RTE-08,BUS-034,2025-12-22 12:00:00,2025-12-22 18:05:00
TRIP-000315,RTE-09,BUS-066,2025-12-22 18:00:00,2025-12-23 01:49:00
TRIP-000316,RTE-10,BUS-022,2025-12-23 06:00:00,2025-12-23 14:41:00
TRIP-000317,RTE-11,BUS-015,2025-07-08 12:00:00,2025-07-08 20:14:00
TRIP-000318,RTE-12,BUS-058,2025-07-09 00:00:00,2025-07-09 04:27:00
TRIP-000319,RTE-25,BUS-054,2025-07-23 00:00:00,2025-07-23 09:38:00
TRIP-000320,RTE-26,BUS-013,2025-07-23 12:00:00,2025-07-23 16:00:00
TRIP-000321,RTE-09,BUS-005,2025-12-22 12:00:00,2025-12-22 19:49:00
TRIP-000322,RTE-20,BUS-006,2025-11-23 06:00:00,2025-11-23 12:10:00
TRIP-000323,RTE-23,BUS-062,2025-04-22 12:00:00,2025-04-22 19:32:00
TRIP-000324,RTE-24,BUS-034,2025-04-23 00:00:00,2025-04-23 11:14:00
TRIP-000325,RTE-07,BUS-023,2025-01-08 06:00:00,2025-01-08 15:42:00
TRIP-000326,RTE-08,BUS-077,2025-01-08 18:00:00,2025-01-09 00:05:00
TRIP-000327,RTE-28,BUS-018,2025-06-22 06:00:00,2025-06-22 14:59:00
TRIP-000328,RTE-29,BUS-009,2025-06-22 18:00:00,2025-06-23 04:43:00
TRIP-000329,RTE-27,BUS-005,2025-10-22 12:00:00,2025-10-22 23:39:00
TRIP-000330,RTE-10,BUS-079,2025-12-22 12:00:00,2025-12-22 20:41:00
TRIP-000331,RTE-11,BUS-026,2025-12-23 00:00:00,2025-12-23 08:14:00
TRIP-000332,RTE-04,BUS-071,2025-11-22 18:00:00,2025-11-23 00:03:00
TRIP-000333,RTE-13,BUS-047,2025-03-22 18:00:00,2025-03-23 00:37:00
TRIP-000334,RTE-14,BUS-036,2025-03-23 06:00:00,2025-03-23 18:02:00
TRIP-000335,RTE-21,BUS-066,2025-10-22 12:00:00,2025-10-22 20:11:00
TRIP-000336,RTE-22,BUS-052,2025-10-23 00:00:00,2025-10-23 06:10:00
TRIP-000337,RTE-02,BUS-061,2025-08-22 12:00:00,2025-08-22 14:46:00
TRIP-000338,RTE-03,BUS-020,2025-08-22 18:00:00,2025-08-22 21:02:00
TRIP-000339,RTE-13,BUS-039,2025-06-22 06:00:00,2025-06-22 12:37:00
TRIP-000340,RTE-14,BUS-048,2025-06-22 18:00:00,2025-06-23 06:02:00
TRIP-000341,RTE-07,BUS-037,2025-04-08 06:00:00,2025-04-08 15:42:00
TRIP-000342,RTE-08,BUS-078,2025-04-08 18:00:00,2025-04-09 00:05:00
TRIP-000343,RTE-22,BUS-052,2025-12-09 00:00:00,2025-12-09 06:10:00
TRIP-000344,RTE-29,BUS-080,2025-06-08 06:00:00,2025-06-08 16:43:00
TRIP-000345,RTE-30,BUS-020,2025-06-08 18:00:00,2025-06-09 06:25:00
TRIP-000346,RTE-25,BUS-068,2025-06-09 06:00:00,2025-06-09 15:38:00
TRIP-000347,RTE-03,BUS-008,2025-09-22 18:00:00,2025-09-22 21:02:00
TRIP-000348,RTE-04,BUS-078,2025-09-23 00:00:00,2025-09-23 06:03:00
TRIP-000349,RTE-16,BUS-063,2025-06-09 12:00:00,2025-06-09 19:34:00
TRIP-000350,RTE-19,BUS-020,2025-11-08 12:00:00,2025-11-08 15:11:00
TRIP-000351,RTE-02,BUS-007,2025-02-22 12:00:00,2025-02-22 14:46:00
TRIP-000352,RTE-03,BUS-047,2025-02-22 18:00:00,2025-02-22 21:02:00
TRIP-000353,RTE-06,BUS-063,2025-11-22 12:00:00,2025-11-22 15:36:00
TRIP-000354,RTE-07,BUS-015,2025-11-22 18:00:00,2025-11-23 03:42:00
TRIP-000355,RTE-27,BUS-023,2025-08-22 06:00:00,2025-08-22 17:39:00
TRIP-000356,RTE-10,BUS-079,2025-08-22 18:00:00,2025-08-23 02:41:00
TRIP-000357,RTE-11,BUS-058,2025-08-23 06:00:00,2025-08-23 14:14:00
TRIP-000358,RTE-22,BUS-005,2025-09-22 12:00:00,2025-09-22 18:10:00
TRIP-000359,RTE-09,BUS-028,2025-06-08 12:00:00,2025-06-08 19:49:00
TRIP-000360,RTE-10,BUS-040,2025-06-09 00:00:00,2025-06-09 08:41:00
TRIP-000361,RTE-11,BUS-024,2025-07-22 12:00:00,2025-07-22 20:14:00
TRIP-000362,RTE-12,BUS-071,2025-07-23 00:00:00,2025-07-23 04:27:00
TRIP-000363,RTE-26,BUS-035,2025-06-08 18:00:00,2025-06-08 22:00:00
TRIP-000364,RTE-05,BUS-025,2025-06-09 00:00:00,2025-06-09 12:23:00
TRIP-000365,RTE-06,BUS-039,2025-06-09 12:00:00,2025-06-09 15:36:00
TRIP-000366,RTE-17,BUS-075,2025-07-08 12:00:00,2025-07-08 14:39:00
TRIP-000367,RTE-18,BUS-015,2025-07-08 18:00:00,2025-07-09 03:00:00
TRIP-000368,RTE-22,BUS-063,2025-07-23 00:00:00,2025-07-23 06:10:00
TRIP-000369,RTE-23,BUS-025,2025-07-23 06:00:00,2025-07-23 13:32:00
TRIP-000370,RTE-13,BUS-070,2025-06-22 12:00:00,2025-06-22 18:37:00
TRIP-000371,RTE-14,BUS-026,2025-06-23 00:00:00,2025-06-23 12:02:00
TRIP-000372,RTE-17,BUS-060,2025-07-22 12:00:00,2025-07-22 14:39:00
TRIP-000373,RTE-06,BUS-077,2025-12-22 12:00:00,2025-12-22 15:36:00
TRIP-000374,RTE-26,BUS-078,2025-12-08 06:00:00,2025-12-08 10:00:00
TRIP-000375,RTE-07,BUS-060,2025-07-08 12:00:00,2025-07-08 21:42:00
TRIP-000376,RTE-08,BUS-074,2025-07-09 00:00:00,2025-07-09 06:05:00
TRIP-000377,RTE-12,BUS-009,2025-09-22 06:00:00,2025-09-22 10:27:00
TRIP-000378,RTE-12,BUS-070,2025-12-23 12:00:00,2025-12-23 16:27:00
TRIP-000379,RTE-23,BUS-045,2025-04-22 18:00:00,2025-04-23 01:32:00
TRIP-000380,RTE-24,BUS-024,2025-04-23 06:00:00,2025-04-23 17:14:00
TRIP-000381,RTE-09,BUS-008,2025-10-22 06:00:00,2025-10-22 13:49:00
TRIP-000382,RTE-18,BUS-008,2025-07-22 18:00:00,2025-07-23 03:00:00
TRIP-000383,RTE-29,BUS-053,2025-04-08 18:00:00,2025-04-09 04:43:00
TRIP-000384,RTE-30,BUS-067,2025-04-09 06:00:00,2025-04-09 18:25:00
TRIP-000385,RTE-13,BUS-047,2025-08-22 12:00:00,2025-08-22 18:37:00
TRIP-000386,RTE-14,BUS-017,2025-08-23 00:00:00,2025-08-23 12:02:00
TRIP-000387,RTE-22,BUS-017,2025-12-08 18:00:00,2025-12-09 00:10:00
TRIP-000388,RTE-23,BUS-008,2025-12-09 00:00:00,2025-12-09 07:32:00
TRIP-000389,RTE-24,BUS-042,2025-12-09 12:00:00,2025-12-09 23:14:00
TRIP-000390,RTE-13,BUS-020,2025-01-08 12:00:00,2025-01-08 18:37:00
TRIP-000391,RTE-13,BUS-075,2025-07-08 06:00:00,2025-07-08 12:37:00
TRIP-000392,RTE-14,BUS-048,2025-07-08 18:00:00,2025-07-09 06:02:00
TRIP-000393,RTE-15,BUS-060,2025-07-09 06:00:00,2025-07-09 11:11:00
TRIP-000394,RTE-06,BUS-035,2025-06-08 12:00:00,2025-06-08 15:36:00
TRIP-000395,RTE-07,BUS-053,2025-06-08 18:00:00,2025-06-09 03:42:00
TRIP-000396,RTE-24,BUS-019,2025-09-22 12:00:00,2025-09-22 23:14:00
TRIP-000397,RTE-25,BUS-072,2025-09-23 00:00:00,2025-09-23 09:38:00
TRIP-000398,RTE-21,BUS-013,2025-12-08 06:00:00,2025-12-08 14:11:00
TRIP-000399,RTE-16,BUS-078,2025-11-22 12:00:00,2025-11-22 19:34:00
TRIP-000400,RTE-17,BUS-045,2025-11-23 00:00:00,2025-11-23 02:39:00
TRIP-000401,RTE-02,BUS-068,2025-09-08 12:00:00,2025-09-08 14:46:00
TRIP-000402,RTE-03,BUS-036,2025-09-08 18:00:00,2025-09-08 21:02:00
TRIP-000403,RTE-04,BUS-050,2025-09-09 00:00:00,2025-09-09 06:03:00
TRIP-000404,RTE-21,BUS-056,2025-06-22 06:00:00,2025-06-22 14:11:00
TRIP-000405,RTE-22,BUS-001,2025-06-22 18:00:00,2025-06-23 00:10:00
TRIP-000406,RTE-28,BUS-062,2025-09-08 18:00:00,2025-09-09 02:59:00
TRIP-000407,RTE-15,BUS-010,2025-09-09 06:00:00,2025-09-09 11:11:00
TRIP-000408,RTE-16,BUS-056,2025-06-08 06:00:00,2025-06-08 13:34:00
TRIP-000409,RTE-30,BUS-035,2025-06-08 06:00:00,2025-06-08 18:25:00
TRIP-000410,RTE-25,BUS-008,2025-06-08 18:00:00,2025-06-09 03:38:00
TRIP-000411,RTE-26,BUS-019,2025-06-09 06:00:00,2025-06-09 10:00:00
TRIP-000412,RTE-03,BUS-057,2025-02-08 06:00:00,2025-02-08 09:02:00
TRIP-000413,RTE-24,BUS-014,2025-11-22 12:00:00,2025-11-22 23:14:00
TRIP-000414,RTE-25,BUS-029,2025-11-23 00:00:00,2025-11-23 09:38:00
TRIP-000415,RTE-01,BUS-008,2025-11-23 12:00:00,2025-11-23 19:44:00
TRIP-000416,RTE-17,BUS-025,2025-07-22 18:00:00,2025-07-22 20:39:00
TRIP-000417,RTE-18,BUS-076,2025-07-23 00:00:00,2025-07-23 09:00:00
TRIP-000418,RTE-19,BUS-025,2025-07-23 12:00:00,2025-07-23 15:11:00
TRIP-000419,RTE-12,BUS-035,2025-03-08 06:00:00,2025-03-08 10:27:00
TRIP-000420,RTE-13,BUS-060,2025-03-08 12:00:00,2025-03-08 18:37:00
TRIP-000421,RTE-14,BUS-073,2025-05-22 06:00:00,2025-05-22 18:02:00
TRIP-000422,RTE-29,BUS-039,2025-05-22 18:00:00,2025-05-23 04:43:00
TRIP-000423,RTE-04,BUS-026,2025-08-08 12:00:00,2025-08-08 18:03:00
TRIP-000424,RTE-14,BUS-038,2025-08-22 18:00:00,2025-08-23 06:02:00
TRIP-000425,RTE-05,BUS-066,2025-08-22 12:00:00,2025-08-23 00:23:00
TRIP-000426,RTE-06,BUS-033,2025-08-23 00:00:00,2025-08-23 03:36:00
TRIP-000427,RTE-19,BUS-039,2025-07-09 06:00:00,2025-07-09 09:11:00
TRIP-000428,RTE-18,BUS-015,2025-06-08 06:00:00,2025-06-08 15:00:00
TRIP-000429,RTE-19,BUS-026,2025-06-08 18:00:00,2025-06-08 21:11:00
TRIP-000430,RTE-30,BUS-068,2025-06-09 00:00:00,2025-06-09 12:25:00
TRIP-000431,RTE-08,BUS-017,2025-09-08 18:00:00,2025-09-09 00:05:00
TRIP-000432,RTE-09,BUS-004,2025-09-09 00:00:00,2025-09-09 07:49:00
TRIP-000433,RTE-11,BUS-035,2025-01-08 06:00:00,2025-01-08 14:14:00
TRIP-000434,RTE-12,BUS-008,2025-01-08 18:00:00,2025-01-08 22:27:00
TRIP-000435,RTE-14,BUS-029,2025-11-08 12:00:00,2025-11-09 00:02:00
TRIP-000436,RTE-26,BUS-024,2025-03-08 06:00:00,2025-03-08 10:00:00
TRIP-000437,RTE-27,BUS-004,2025-03-08 12:00:00,2025-03-08 23:39:00
TRIP-000438,RTE-25,BUS-068,2025-07-08 12:00:00,2025-07-08 21:38:00
TRIP-000439,RTE-14,BUS-065,2025-07-09 06:00:00,2025-07-09 18:02:00
TRIP-000440,RTE-15,BUS-049,2025-07-09 18:00:00,2025-07-09 23:11:00
TRIP-000441,RTE-14,BUS-007,2025-10-08 06:00:00,2025-10-08 18:02:00
TRIP-000442,RTE-15,BUS-010,2025-10-08 18:00:00,2025-10-08 23:11:00
TRIP-000443,RTE-28,BUS-009,2025-10-22 12:00:00,2025-10-22 20:59:00
TRIP-000444,RTE-15,BUS-023,2025-10-23 00:00:00,2025-10-23 05:11:00
TRIP-000445,RTE-03,BUS-070,2025-08-22 12:00:00,2025-08-22 15:02:00
TRIP-000446,RTE-04,BUS-019,2025-08-22 18:00:00,2025-08-23 00:03:00
TRIP-000447,RTE-03,BUS-066,2025-04-22 12:00:00,2025-04-22 15:02:00
TRIP-000448,RTE-04,BUS-018,2025-04-22 18:00:00,2025-04-23 00:03:00
TRIP-000449,RTE-12,BUS-022,2025-06-08 12:00:00,2025-06-08 16:27:00
TRIP-000450,RTE-13,BUS-042,2025-06-08 18:00:00,2025-06-09 00:37:00
TRIP-000451,RTE-21,BUS-017,2025-07-22 18:00:00,2025-07-23 02:11:00
TRIP-000452,RTE-22,BUS-016,2025-07-23 06:00:00,2025-07-23 12:10:00
TRIP-000453,RTE-17,BUS-004,2025-04-22 18:00:00,2025-04-22 20:39:00
TRIP-000454,RTE-18,BUS-067,2025-04-23 00:00:00,2025-04-23 09:00:00
TRIP-000455,RTE-19,BUS-005,2025-06-08 06:00:00,2025-06-08 09:11:00
TRIP-000456,RTE-30,BUS-017,2025-06-08 12:00:00,2025-06-09 00:25:00
TRIP-000457,RTE-23,BUS-024,2025-08-22 06:00:00,2025-08-22 13:32:00
TRIP-000458,RTE-24,BUS-059,2025-08-22 18:00:00,2025-08-23 05:14:00
TRIP-000459,RTE-25,BUS-001,2025-08-23 06:00:00,2025-08-23 15:38:00
TRIP-000460,RTE-15,BUS-031,2025-06-23 06:00:00,2025-06-23 11:11:00
TRIP-000461,RTE-21,BUS-005,2025-07-22 06:00:00,2025-07-22 14:11:00
TRIP-000462,RTE-22,BUS-071,2025-07-22 18:00:00,2025-07-23 00:10:00
TRIP-000463,RTE-01,BUS-022,2025-12-22 12:00:00,2025-12-22 19:44:00
TRIP-000464,RTE-02,BUS-019,2025-12-23 00:00:00,2025-12-23 02:46:00
TRIP-000465,RTE-03,BUS-044,2025-12-23 06:00:00,2025-12-23 09:02:00
TRIP-000466,RTE-05,BUS-028,2025-12-22 12:00:00,2025-12-23 00:23:00
TRIP-000467,RTE-19,BUS-006,2025-07-23 06:00:00,2025-07-23 09:11:00
TRIP-000468,RTE-22,BUS-050,2025-03-08 18:00:00,2025-03-09 00:10:00
TRIP-000469,RTE-23,BUS-034,2025-03-09 00:00:00,2025-03-09 07:32:00
TRIP-000470,RTE-16,BUS-011,2025-02-22 06:00:00,2025-02-22 13:34:00
TRIP-000471,RTE-17,BUS-056,2025-02-22 18:00:00,2025-02-22 20:39:00
TRIP-000472,RTE-08,BUS-072,2025-05-22 06:00:00,2025-05-22 12:05:00
TRIP-000473,RTE-09,BUS-073,2025-05-22 12:00:00,2025-05-22 19:49:00
TRIP-000474,RTE-10,BUS-034,2025-05-23 00:00:00,2025-05-23 08:41:00
TRIP-000475,RTE-11,BUS-025,2025-03-08 12:00:00,2025-03-08 20:14:00
TRIP-000476,RTE-06,BUS-079,2025-04-22 18:00:00,2025-04-22 21:36:00
TRIP-000477,RTE-01,BUS-008,2025-04-08 06:00:00,2025-04-08 13:44:00
TRIP-000478,RTE-02,BUS-070,2025-04-08 18:00:00,2025-04-08 20:46:00
TRIP-000479,RTE-02,BUS-050,2025-02-08 06:00:00,2025-02-08 08:46:00
TRIP-000480,RTE-03,BUS-060,2025-02-08 12:00:00,2025-02-08 15:02:00
TRIP-000481,RTE-04,BUS-038,2025-05-22 12:00:00,2025-05-22 18:03:00
TRIP-000482,RTE-05,BUS-049,2025-05-22 18:00:00,2025-05-23 06:23:00
TRIP-000483,RTE-06,BUS-064,2025-05-23 06:00:00,2025-05-23 09:36:00
TRIP-000484,RTE-14,BUS-078,2025-12-08 06:00:00,2025-12-08 18:02:00
TRIP-000485,RTE-15,BUS-071,2025-12-08 18:00:00,2025-12-08 23:11:00
TRIP-000486,RTE-22,BUS-002,2025-11-22 06:00:00,2025-11-22 12:10:00
TRIP-000487,RTE-23,BUS-049,2025-11-22 12:00:00,2025-11-22 19:32:00
TRIP-000488,RTE-24,BUS-018,2025-11-23 00:00:00,2025-11-23 11:14:00
TRIP-000489,RTE-24,BUS-026,2025-11-22 18:00:00,2025-11-23 05:14:00
TRIP-000490,RTE-11,BUS-004,2025-02-23 00:00:00,2025-02-23 08:14:00
TRIP-000491,RTE-10,BUS-060,2025-06-22 12:00:00,2025-06-22 20:41:00
TRIP-000492,RTE-11,BUS-016,2025-06-23 00:00:00,2025-06-23 08:14:00
TRIP-000493,RTE-12,BUS-059,2025-06-23 12:00:00,2025-06-23 16:27:00
TRIP-000494,RTE-12,BUS-023,2025-03-22 12:00:00,2025-03-22 16:27:00
TRIP-000495,RTE-18,BUS-054,2025-04-08 12:00:00,2025-04-08 21:00:00
TRIP-000496,RTE-19,BUS-062,2025-04-09 00:00:00,2025-04-09 03:11:00
TRIP-000497,RTE-20,BUS-013,2025-04-09 06:00:00,2025-04-09 12:10:00
TRIP-000498,RTE-29,BUS-042,2025-12-22 12:00:00,2025-12-22 22:43:00
TRIP-000499,RTE-30,BUS-016,2025-12-23 00:00:00,2025-12-23 12:25:00
TRIP-000500,RTE-25,BUS-006,2025-12-23 12:00:00,2025-12-23 21:38:00
TRIP-000501,RTE-29,BUS-052,2025-12-08 12:00:00,2025-12-08 22:43:00
TRIP-000502,RTE-20,BUS-079,2025-12-09 00:00:00,2025-12-09 06:10:00
TRIP-000503,RTE-21,BUS-061,2025-12-09 06:00:00,2025-12-09 14:11:00
TRIP-000504,RTE-30,BUS-043,2025-12-08 12:00:00,2025-12-09 00:25:00
TRIP-000505,RTE-21,BUS-025,2025-04-22 12:00:00,2025-04-22 20:11:00
TRIP-000506,RTE-22,BUS-043,2025-04-23 00:00:00,2025-04-23 06:10:00
TRIP-000507,RTE-23,BUS-014,2025-04-23 06:00:00,2025-04-23 13:32:00
TRIP-000508,RTE-12,BUS-067,2025-10-22 06:00:00,2025-10-22 10:27:00
TRIP-000509,RTE-16,BUS-036,2025-12-22 12:00:00,2025-12-22 19:34:00
TRIP-000510,RTE-17,BUS-005,2025-12-23 00:00:00,2025-12-23 02:39:00
TRIP-000511,RTE-18,BUS-041,2025-08-22 18:00:00,2025-08-23 03:00:00
TRIP-000512,RTE-19,BUS-002,2025-08-23 06:00:00,2025-08-23 09:11:00
TRIP-000513,RTE-09,BUS-039,2025-08-08 06:00:00,2025-08-08 13:49:00
TRIP-000514,RTE-10,BUS-069,2025-08-08 18:00:00,2025-08-09 02:41:00
TRIP-000515,RTE-25,BUS-065,2025-03-22 06:00:00,2025-03-22 15:38:00
TRIP-000516,RTE-01,BUS-007,2025-03-22 18:00:00,2025-03-23 01:44:00
TRIP-000517,RTE-22,BUS-038,2025-06-08 12:00:00,2025-06-08 18:10:00
TRIP-000518,RTE-23,BUS-039,2025-06-08 18:00:00,2025-06-09 01:32:00
TRIP-000519,RTE-10,BUS-008,2025-12-22 06:00:00,2025-12-22 14:41:00
TRIP-000520,RTE-11,BUS-075,2025-12-22 18:00:00,2025-12-23 02:14:00
TRIP-000521,RTE-30,BUS-060,2025-04-08 18:00:00,2025-04-09 06:25:00
TRIP-000522,RTE-25,BUS-063,2025-04-09 06:00:00,2025-04-09 15:38:00
TRIP-000523,RTE-26,BUS-028,2025-04-09 18:00:00,2025-04-09 22:00:00
TRIP-000524,RTE-09,BUS-072,2025-02-08 12:00:00,2025-02-08 19:49:00
TRIP-000525,RTE-28,BUS-037,2025-02-09 00:00:00,2025-02-09 08:59:00
TRIP-000526,RTE-24,BUS-058,2025-02-22 12:00:00,2025-02-22 23:14:00
TRIP-000527,RTE-16,BUS-009,2025-01-08 18:00:00,2025-01-09 01:34:00
TRIP-000528,RTE-07,BUS-008,2025-03-08 12:00:00,2025-03-08 21:42:00
TRIP-000529,RTE-18,BUS-062,2025-10-08 18:00:00,2025-10-09 03:00:00
TRIP-000530,RTE-19,BUS-043,2025-10-09 06:00:00,2025-10-09 09:11:00
TRIP-000531,RTE-19,BUS-014,2025-01-08 06:00:00,2025-01-08 09:11:00
TRIP-000532,RTE-23,BUS-028,2025-12-22 12:00:00,2025-12-22 19:32:00
TRIP-000533,RTE-24,BUS-022,2025-12-23 00:00:00,2025-12-23 11:14:00
TRIP-000534,RTE-21,BUS-063,2025-01-08 06:00:00,2025-01-08 14:11:00
TRIP-000535,RTE-08,BUS-018,2025-09-08 06:00:00,2025-09-08 12:05:00
TRIP-000536,RTE-09,BUS-069,2025-09-08 12:00:00,2025-09-08 19:49:00
TRIP-000537,RTE-28,BUS-054,2025-09-09 00:00:00,2025-09-09 08:59:00
TRIP-000538,RTE-19,BUS-011,2025-08-08 06:00:00,2025-08-08 09:11:00
TRIP-000539,RTE-28,BUS-047,2025-11-08 12:00:00,2025-11-08 20:59:00
TRIP-000540,RTE-29,BUS-077,2025-11-09 00:00:00,2025-11-09 10:43:00
TRIP-000541,RTE-06,BUS-016,2025-03-22 12:00:00,2025-03-22 15:36:00
TRIP-000542,RTE-07,BUS-057,2025-03-22 18:00:00,2025-03-23 03:42:00
TRIP-000543,RTE-25,BUS-063,2025-10-09 06:00:00,2025-10-09 15:38:00
TRIP-000544,RTE-26,BUS-079,2025-10-09 18:00:00,2025-10-09 22:00:00
TRIP-000545,RTE-05,BUS-077,2025-11-23 00:00:00,2025-11-23 12:23:00
TRIP-000546,RTE-25,BUS-035,2025-02-08 06:00:00,2025-02-08 15:38:00
TRIP-000547,RTE-25,BUS-054,2025-01-09 06:00:00,2025-01-09 15:38:00
TRIP-000548,RTE-09,BUS-016,2025-08-22 12:00:00,2025-08-22 19:49:00
TRIP-000549,RTE-28,BUS-059,2025-08-23 00:00:00,2025-08-23 08:59:00
TRIP-000550,RTE-27,BUS-039,2025-12-08 18:00:00,2025-12-09 05:39:00
TRIP-000551,RTE-28,BUS-025,2025-12-09 06:00:00,2025-12-09 14:59:00
TRIP-000552,RTE-04,BUS-025,2025-06-08 06:00:00,2025-06-08 12:03:00
TRIP-000553,RTE-05,BUS-056,2025-06-08 12:00:00,2025-06-09 00:23:00
TRIP-000554,RTE-21,BUS-058,2025-05-08 06:00:00,2025-05-08 14:11:00
TRIP-000555,RTE-22,BUS-073,2025-05-08 18:00:00,2025-05-09 00:10:00
TRIP-000556,RTE-12,BUS-049,2025-12-23 06:00:00,2025-12-23 10:27:00
TRIP-000557,RTE-29,BUS-075,2025-12-08 18:00:00,2025-12-09 04:43:00
TRIP-000558,RTE-13,BUS-064,2025-07-22 06:00:00,2025-07-22 12:37:00
TRIP-000559,RTE-13,BUS-008,2025-05-08 12:00:00,2025-05-08 18:37:00
TRIP-000560,RTE-15,BUS-020,2025-08-08 06:00:00,2025-08-08 11:11:00
TRIP-000561,RTE-16,BUS-033,2025-08-08 12:00:00,2025-08-08 19:34:00
TRIP-000562,RTE-17,BUS-050,2025-08-09 00:00:00,2025-08-09 02:39:00
TRIP-000563,RTE-10,BUS-015,2025-03-09 00:00:00,2025-03-09 08:41:00
TRIP-000564,RTE-21,BUS-043,2025-08-08 06:00:00,2025-08-08 14:11:00
TRIP-000565,RTE-22,BUS-038,2025-08-08 18:00:00,2025-08-09 00:10:00
TRIP-000566,RTE-18,BUS-037,2025-07-08 06:00:00,2025-07-08 15:00:00
TRIP-000567,RTE-19,BUS-067,2025-07-08 18:00:00,2025-07-08 21:11:00
TRIP-000568,RTE-15,BUS-056,2025-02-08 06:00:00,2025-02-08 11:11:00
TRIP-000569,RTE-25,BUS-076,2025-05-08 06:00:00,2025-05-08 15:38:00
TRIP-000570,RTE-26,BUS-057,2025-05-08 18:00:00,2025-05-08 22:00:00
TRIP-000571,RTE-27,BUS-014,2025-05-09 00:00:00,2025-05-09 11:39:00
TRIP-000572,RTE-19,BUS-065,2025-06-22 06:00:00,2025-06-22 09:11:00
TRIP-000573,RTE-30,BUS-076,2025-06-22 12:00:00,2025-06-23 00:25:00
TRIP-000574,RTE-23,BUS-035,2025-09-22 12:00:00,2025-09-22 19:32:00
TRIP-000575,RTE-24,BUS-014,2025-09-23 00:00:00,2025-09-23 11:14:00
TRIP-000576,RTE-23,BUS-073,2025-07-08 12:00:00,2025-07-08 19:32:00
TRIP-000577,RTE-07,BUS-076,2025-06-22 06:00:00,2025-06-22 15:42:00
TRIP-000578,RTE-15,BUS-037,2025-11-08 18:00:00,2025-11-08 23:11:00
TRIP-000579,RTE-22,BUS-023,2025-04-22 18:00:00,2025-04-23 00:10:00
TRIP-000580,RTE-23,BUS-006,2025-04-23 00:00:00,2025-04-23 07:32:00
TRIP-000581,RTE-03,BUS-030,2025-06-08 06:00:00,2025-06-08 09:02:00
TRIP-000582,RTE-04,BUS-022,2025-06-08 12:00:00,2025-06-08 18:03:00
TRIP-000583,RTE-18,BUS-071,2025-11-22 18:00:00,2025-11-23 03:00:00
TRIP-000584,RTE-17,BUS-037,2025-08-08 18:00:00,2025-08-08 20:39:00
TRIP-000585,RTE-18,BUS-078,2025-08-09 00:00:00,2025-08-09 09:00:00
TRIP-000586,RTE-19,BUS-037,2025-08-09 12:00:00,2025-08-09 15:11:00
TRIP-000587,RTE-08,BUS-075,2025-11-22 18:00:00,2025-11-23 00:05:00
TRIP-000588,RTE-21,BUS-065,2025-05-22 06:00:00,2025-05-22 14:11:00
TRIP-000589,RTE-22,BUS-031,2025-05-22 18:00:00,2025-05-23 00:10:00
TRIP-000590,RTE-26,BUS-069,2025-03-22 18:00:00,2025-03-22 22:00:00
TRIP-000591,RTE-07,BUS-037,2025-05-22 06:00:00,2025-05-22 15:42:00
TRIP-000592,RTE-09,BUS-042,2025-06-22 18:00:00,2025-06-23 01:49:00
TRIP-000593,RTE-10,BUS-052,2025-06-23 06:00:00,2025-06-23 14:41:00
TRIP-000594,RTE-07,BUS-053,2025-11-08 12:00:00,2025-11-08 21:42:00
TRIP-000595,RTE-20,BUS-008,2025-03-22 18:00:00,2025-03-23 00:10:00
TRIP-000596,RTE-21,BUS-059,2025-03-23 00:00:00,2025-03-23 08:11:00
TRIP-000597,RTE-06,BUS-074,2025-08-08 06:00:00,2025-08-08 09:36:00
TRIP-000598,RTE-07,BUS-079,2025-08-08 12:00:00,2025-08-08 21:42:00
TRIP-000599,RTE-18,BUS-076,2025-06-22 06:00:00,2025-06-22 15:00:00
TRIP-000600,RTE-19,BUS-031,2025-06-22 18:00:00,2025-06-22 21:11:00
TRIP-000601,RTE-21,BUS-002,2025-01-22 06:00:00,2025-01-22 14:11:00
TRIP-000602,RTE-22,BUS-053,2025-01-22 18:00:00,2025-01-23 00:10:00
TRIP-000603,RTE-14,BUS-031,2025-06-09 06:00:00,2025-06-09 18:02:00
TRIP-000604,RTE-08,BUS-063,2025-09-22 06:00:00,2025-09-22 12:05:00
TRIP-000605,RTE-09,BUS-049,2025-09-22 12:00:00,2025-09-22 19:49:00
