trip_id,actual_departure_ts,actual_arrival_ts,departure_delay_minutes,arrival_delay_minutes,disruption_reason,severity_level
TRIP-000346,2025-06-09 06:17:00,2025-06-09 16:05:00,17,27,,
TRIP-000347,2025-09-22 18:32:00,2025-09-22 21:19:00,32,17,,
TRIP-000348,2025-09-23 00:00:00,2025-09-23 06:09:00,0,6,,
TRIP-000349,2025-06-09 12:20:00,2025-06-09 20:48:00,20,74,,
TRIP-000350,2025-11-08 12:00:00,2025-11-08 15:11:00,0,0,,
TRIP-000351,2025-02-22 12:38:00,2025-02-22 15:39:00,38,53,,
TRIP-000352,2025-02-22 18:00:00,2025-02-22 21:02:00,0,0,,
TRIP-000353,2025-11-22 12:00:00,2025-11-22 16:05:00,0,29,,
TRIP-000354,2025-11-22 18:30:00,2025-11-23 03:58:00,30,16,,
TRIP-000355,2025-08-22 06:00:00,2025-08-22 17:39:00,0,0,,
TRIP-000356,2025-08-22 18:00:00,2025-08-23 02:41:00,0,0,,
TRIP-000357,2025-08-23 06:00:00,2025-08-23 14:42:00,0,28,,
TRIP-000358,2025-09-22 12:05:00,2025-09-22 18:21:00,5,11,,
TRIP-000359,2025-06-08 12:08:00,2025-06-08 20:24:00,8,35,,
TRIP-000360,2025-06-09 00:16:00,2025-06-09 09:21:00,16,40,,
TRIP-000361,2025-07-22 12:24:00,2025-07-22 20:19:00,24,5,,
TRIP-000362,2025-07-23 00:00:00,2025-07-23 04:27:00,0,0,,
TRIP-000363,2025-06-08 18:00:00,2025-06-08 22:00:00,0,0,,
TRIP-000364,2025-06-09 00:21:00,2025-06-09 12:59:00,21,36,,
TRIP-000365,2025-06-09 12:07:00,2025-06-09 15:48:00,7,12,,
TRIP-000366,2025-07-08 12:01:00,2025-07-08 14:39:00,1,0,,
TRIP-000367,2025-07-08 18:38:00,2025-07-09 03:35:00,38,35,,
TRIP-000368,2025-07-23 00:04:00,2025-07-23 06:10:00,4,0,,
TRIP-000369,2025-07-23 06:14:00,2025-07-23 14:08:00,14,36,,
TRIP-000370,2025-06-22 12:00:00,2025-06-22 18:58:00,0,21,,
TRIP-000371,2025-06-23 00:00:00,2025-06-23 12:09:00,0,7,,
TRIP-000372,2025-07-22 12:00:00,2025-07-22 14:45:00,0,6,,
TRIP-000373,2025-12-22 12:04:00,2025-12-22 15:53:00,4,17,,
TRIP-000374,2025-12-08 06:21:00,2025-12-08 10:31:00,21,31,,
TRIP-000375,2025-07-08 12:00:00,2025-07-08 21:42:00,0,0,,
TRIP-000376,2025-07-09 00:00:00,2025-07-09 06:05:00,0,0,,
TRIP-000377,2025-09-22 06:26:00,2025-09-22 10:52:00,26,25,,
TRIP-000378,2025-12-23 12:05:00,2025-12-23 16:39:00,5,12,,
TRIP-000379,2025-04-22 18:00:00,2025-04-23 01:36:00,0,4,,
TRIP-000380,2025-04-23 06:21:00,2025-04-23 17:36:00,21,22,,
TRIP-000381,2025-10-22 06:05:00,2025-10-22 14:06:00,5,17,,
TRIP-000382,2025-07-22 18:00:00,2025-07-23 03:00:00,0,0,,
TRIP-000383,2025-04-08 18:00:00,2025-04-09 04:43:00,0,0,,
TRIP-000384,2025-04-09 06:00:00,2025-04-09 18:28:00,0,3,,
TRIP-000385,2025-08-22 12:16:00,2025-08-22 19:23:00,16,46,,
TRIP-000386,2025-08-23 00:04:00,2025-08-23 12:02:00,4,0,,
TRIP-000387,2025-12-08 18:00:00,2025-12-09 00:35:00,0,25,,
TRIP-000388,2025-12-09 00:00:00,2025-12-09 07:32:00,0,0,,
TRIP-000389,2025-12-09 12:00:00,2025-12-09 23:47:00,0,33,,
TRIP-000390,2025-01-08 12:13:00,2025-01-08 18:59:00,13,22,,
TRIP-000391,2025-07-08 06:08:00,2025-07-08 13:04:00,8,27,,
TRIP-000392,2025-07-08 18:00:00,2025-07-09 06:16:00,0,14,,
TRIP-000393,2025-07-09 06:18:00,2025-07-09 11:26:00,18,15,,
TRIP-000394,2025-06-08 12:00:00,2025-06-08 16:00:00,0,24,,
TRIP-000395,2025-06-08 18:07:00,2025-06-09 03:42:00,7,0,,
TRIP-000396,2025-09-22 12:18:00,2025-09-23 00:06:00,18,52,,
TRIP-000397,2025-09-23 00:17:00,2025-09-23 10:43:00,17,65,,
TRIP-000398,2025-12-08 06:20:00,2025-12-08 14:49:00,20,38,,
TRIP-000399,2025-11-22 12:03:00,2025-11-22 19:34:00,3,0,,
TRIP-000400,2025-11-23 00:16:00,2025-11-23 03:11:00,16,32,,
TRIP-000401,2025-09-08 12:33:00,2025-09-08 16:05:00,33,79,,
TRIP-000402,2025-09-08 18:00:00,2025-09-08 21:09:00,0,7,,
TRIP-000403,2025-09-09 00:21:00,2025-09-09 06:52:00,21,49,,
TRIP-000404,2025-06-22 06:15:00,2025-06-22 14:11:00,15,0,,
TRIP-000405,2025-06-22 18:14:00,2025-06-23 00:24:00,14,14,,
TRIP-000406,2025-09-08 18:19:00,2025-09-09 02:59:00,19,0,,
TRIP-000407,2025-09-09 06:00:00,2025-09-09 11:13:00,0,2,,
TRIP-000408,2025-06-08 06:27:00,2025-06-08 13:34:00,27,0,,
TRIP-000409,2025-06-08 06:01:00,2025-06-08 18:32:00,1,7,,
TRIP-000410,2025-06-08 18:24:00,2025-06-09 03:49:00,24,11,,
TRIP-000411,2025-06-09 06:30:00,2025-06-09 10:23:00,30,23,,
TRIP-000412,2025-02-08 06:31:00,2025-02-08 09:29:00,31,27,,
TRIP-000413,2025-11-22 12:00:00,2025-11-22 23:14:00,0,0,,
TRIP-000414,2025-11-23 00:00:00,2025-11-23 09:41:00,0,3,,
TRIP-000415,2025-11-23 12:13:00,2025-11-23 19:49:00,13,5,,
TRIP-000416,2025-07-22 18:02:00,2025-07-22 20:43:00,2,4,,
TRIP-000417,2025-07-23 00:00:00,2025-07-23 09:00:00,0,0,,
TRIP-000418,2025-07-23 12:00:00,2025-07-23 15:41:00,0,30,,
TRIP-000419,2025-03-08 06:20:00,2025-03-08 11:01:00,20,34,,
TRIP-000420,2025-03-08 12:00:00,2025-03-08 18:37:00,0,0,,
TRIP-000421,2025-05-22 06:13:00,2025-05-22 19:06:00,13,64,,
TRIP-000422,2025-05-22 18:44:00,2025-05-23 05:51:00,44,68,,
TRIP-000423,2025-08-08 12:14:00,2025-08-08 18:03:00,14,0,,
TRIP-000424,2025-08-22 18:39:00,2025-08-23 06:52:00,39,50,,
TRIP-000425,2025-08-22 12:23:00,2025-08-23 00:23:00,23,0,,
TRIP-000426,2025-08-23 00:19:00,2025-08-23 04:32:00,19,56,,
TRIP-000427,2025-07-09 06:43:00,2025-07-09 10:06:00,43,55,,
TRIP-000428,2025-06-08 06:23:00,2025-06-08 15:00:00,23,0,,
TRIP-000429,2025-06-08 18:04:00,2025-06-08 21:42:00,4,31,,
TRIP-000430,2025-06-09 00:46:00,2025-06-09 12:35:00,46,10,,
TRIP-000431,2025-09-08 18:12:00,2025-09-09 00:29:00,12,24,,
TRIP-000432,2025-09-09 00:15:00,2025-09-09 07:49:00,15,0,,
TRIP-000433,2025-01-08 06:08:00,2025-01-08 14:14:00,8,0,,
TRIP-000434,2025-01-08 18:03:00,2025-01-08 22:56:00,3,29,,
TRIP-000435,2025-11-08 12:37:00,2025-11-09 00:34:00,37,32,,
TRIP-000436,2025-03-08 06:30:00,2025-03-08 10:38:00,30,38,,
TRIP-000437,2025-03-08 12:00:00,2025-03-08 23:39:00,0,0,,
TRIP-000438,2025-07-08 12:13:00,2025-07-08 22:14:00,13,36,,
TRIP-000439,2025-07-09 06:00:00,2025-07-09 18:07:00,0,5,,
TRIP-000440,2025-07-09 18:47:00,2025-07-10 00:48:00,47,97,,
TRIP-000441,2025-10-08 06:40:00,2025-10-08 19:02:00,40,60,,
TRIP-000442,2025-10-08 18:36:00,2025-10-09 00:06:00,36,55,,
TRIP-000443,2025-10-22 12:33:00,2025-10-23 00:42:00,33,223,Kerusakan Mesin,High
TRIP-000444,2025-10-23 00:00:00,2025-10-23 05:11:00,0,0,,
TRIP-000445,2025-08-22 12:17:00,2025-08-22 15:34:00,17,32,,
TRIP-000446,2025-08-22 18:27:00,2025-08-23 00:58:00,27,55,,
TRIP-000447,2025-04-22 12:34:00,2025-04-22 15:24:00,34,22,,
TRIP-000448,2025-04-22 18:00:00,2025-04-23 00:27:00,0,24,,
TRIP-000449,2025-06-08 12:33:00,2025-06-08 16:55:00,33,28,,
TRIP-000450,2025-06-08 18:00:00,2025-06-09 00:50:00,0,13,,
TRIP-000451,2025-07-22 18:00:00,2025-07-23 02:20:00,0,9,,
TRIP-000452,2025-07-23 06:00:00,2025-07-23 12:24:00,0,14,,
TRIP-000453,2025-04-22 18:00:00,2025-04-22 20:39:00,0,0,,
TRIP-000454,2025-04-23 00:21:00,2025-04-23 09:45:00,21,45,,
TRIP-000455,2025-06-08 06:19:00,2025-06-08 09:31:00,19,20,,
TRIP-000456,2025-06-08 12:12:00,2025-06-09 01:44:00,12,79,,
TRIP-000457,2025-08-22 06:33:00,2025-08-22 14:33:00,33,61,,
TRIP-000458,2025-08-22 18:18:00,2025-08-23 05:47:00,18,33,,
TRIP-000459,2025-08-23 06:12:00,2025-08-23 15:48:00,12,10,,
TRIP-000460,2025-06-23 06:18:00,2025-06-23 11:57:00,18,46,,
TRIP-000461,2025-07-22 06:16:00,2025-07-22 14:48:00,16,37,,
TRIP-000462,2025-07-22 18:33:00,2025-07-23 00:13:00,33,3,,
TRIP-000463,2025-12-22 12:39:00,2025-12-22 19:52:00,39,8,,
TRIP-000464,2025-12-23 00:48:00,2025-12-23 04:02:00,48,76,,
TRIP-000465,2025-12-23 06:30:00,2025-12-23 09:37:00,30,35,,
TRIP-000466,2025-12-22 12:00:00,2025-12-23 00:23:00,0,0,,
TRIP-000467,2025-07-23 06:14:00,2025-07-23 09:11:00,14,0,,
TRIP-000468,2025-03-08 18:20:00,2025-03-09 00:50:00,20,40,,
TRIP-000469,2025-03-09 00:34:00,2025-03-09 08:27:00,34,55,,
TRIP-000470,2025-02-22 06:00:00,2025-02-22 13:38:00,0,4,,
TRIP-000471,2025-02-22 18:00:00,2025-02-22 20:39:00,0,0,,
TRIP-000472,2025-05-22 06:00:00,2025-05-22 12:09:00,0,4,,
TRIP-000473,2025-05-22 12:47:00,2025-05-22 20:50:00,47,61,,
TRIP-000474,2025-05-23 00:12:00,2025-05-23 08:45:00,12,4,,
TRIP-000475,2025-03-08 12:00:00,2025-03-08 20:22:00,0,8,,
TRIP-000476,2025-04-22 18:20:00,2025-04-22 22:10:00,20,34,,
TRIP-000477,2025-04-08 06:00:00,2025-04-08 13:50:00,0,6,,
TRIP-000478,2025-04-08 18:07:00,2025-04-08 21:34:00,7,48,,
TRIP-000479,2025-02-08 06:00:00,2025-02-08 08:46:00,0,0,,
TRIP-000480,2025-02-08 12:00:00,2025-02-08 15:09:00,0,7,,
TRIP-000481,2025-05-22 12:00:00,2025-05-22 18:03:00,0,0,,
TRIP-000482,2025-05-22 18:10:00,2025-05-23 07:19:00,10,56,,
TRIP-000483,2025-05-23 06:16:00,2025-05-23 09:36:00,16,0,,
TRIP-000484,2025-12-08 06:12:00,2025-12-08 18:07:00,12,5,,
TRIP-000485,2025-12-08 18:30:00,2025-12-08 23:58:00,30,47,,
TRIP-000486,2025-11-22 06:22:00,2025-11-22 12:21:00,22,11,,
TRIP-000487,2025-11-22 12:03:00,2025-11-22 19:32:00,3,0,,
TRIP-000488,2025-11-23 00:03:00,2025-11-23 12:01:00,3,47,,
TRIP-000489,2025-11-22 18:14:00,2025-11-23 05:20:00,14,6,,
TRIP-000490,2025-02-23 00:26:00,2025-02-23 08:53:00,26,39,,
TRIP-000491,2025-06-22 12:09:00,2025-06-22 21:01:00,9,20,,
TRIP-000492,2025-06-23 00:00:00,2025-06-23 08:14:00,0,0,,
TRIP-000493,2025-06-23 12:03:00,2025-06-23 16:53:00,3,26,,
TRIP-000494,2025-03-22 12:00:00,2025-03-22 16:27:00,0,0,,
TRIP-000495,2025-04-08 12:00:00,2025-04-08 21:26:00,0,26,,
TRIP-000496,2025-04-09 00:01:00,2025-04-09 03:11:00,1,0,,
TRIP-000497,2025-04-09 06:13:00,2025-04-09 12:31:00,13,21,,
TRIP-000498,2025-12-22 12:17:00,2025-12-22 23:50:00,17,67,,
TRIP-000499,2025-12-23 00:19:00,2025-12-23 12:48:00,19,23,,
TRIP-000500,2025-12-23 12:43:00,2025-12-23 22:33:00,43,55,,
TRIP-000501,2025-12-08 12:05:00,2025-12-08 22:59:00,5,16,,
TRIP-000502,2025-12-09 00:00:00,2025-12-09 06:15:00,0,5,,
TRIP-000503,2025-12-09 06:00:00,2025-12-09 14:11:00,0,0,,
TRIP-000504,2025-12-08 12:00:00,2025-12-09 00:25:00,0,0,,
TRIP-000505,2025-04-22 12:17:00,2025-04-22 20:11:00,17,0,,
TRIP-000506,2025-04-23 00:00:00,2025-04-23 06:45:00,0,35,,
TRIP-000507,2025-04-23 06:16:00,2025-04-23 13:39:00,16,7,,
TRIP-000508,2025-10-22 06:01:00,2025-10-22 10:27:00,1,0,,
TRIP-000509,2025-12-22 12:00:00,2025-12-22 20:01:00,0,27,,
TRIP-000510,2025-12-23 00:00:00,2025-12-23 02:39:00,0,0,,
TRIP-000511,2025-08-22 18:23:00,2025-08-23 03:55:00,23,55,,
TRIP-000512,2025-08-23 06:27:00,2025-08-23 09:11:00,27,0,,
TRIP-000513,2025-08-08 06:00:00,2025-08-08 13:49:00,0,0,,
TRIP-000514,2025-08-08 18:20:00,2025-08-09 02:41:00,20,0,,
TRIP-000515,2025-03-22 06:00:00,2025-03-22 16:09:00,0,31,,
TRIP-000516,2025-03-22 18:00:00,2025-03-23 01:44:00,0,0,,
TRIP-000517,2025-06-08 12:19:00,2025-06-08 18:10:00,19,0,,
TRIP-000518,2025-06-08 18:00:00,2025-06-09 01:40:00,0,8,,
TRIP-000519,2025-12-22 06:26:00,2025-12-22 15:13:00,26,32,,
TRIP-000520,2025-12-22 18:14:00,2025-12-23 02:55:00,14,41,,
TRIP-000521,2025-04-08 18:10:00,2025-04-09 07:04:00,10,39,,
TRIP-000522,2025-04-09 06:00:00,2025-04-09 15:38:00,0,0,,
TRIP-000523,2025-04-09 18:03:00,2025-04-09 22:00:00,3,0,,
TRIP-000524,2025-02-08 12:09:00,2025-02-08 19:49:00,9,0,,
TRIP-000525,2025-02-09 00:38:00,2025-02-09 09:28:00,38,29,,
TRIP-000526,2025-02-22 12:35:00,2025-02-22 23:39:00,35,25,,
TRIP-000527,2025-01-08 18:27:00,2025-01-09 02:09:00,27,35,,
TRIP-000528,2025-03-08 12:03:00,2025-03-08 22:23:00,3,41,,
TRIP-000529,2025-10-08 18:00:00,2025-10-09 03:00:00,0,0,,
TRIP-000530,2025-10-09 06:13:00,2025-10-09 09:35:00,13,24,,
TRIP-000531,2025-01-08 06:00:00,2025-01-08 09:26:00,0,15,,
TRIP-000532,2025-12-22 12:07:00,2025-12-22 19:32:00,7,0,,
TRIP-000533,2025-12-23 00:31:00,2025-12-23 11:23:00,31,9,,
TRIP-000534,2025-01-08 06:00:00,2025-01-08 14:22:00,0,11,,
TRIP-000535,2025-09-08 06:28:00,2025-09-08 12:50:00,28,45,,
TRIP-000536,2025-09-08 12:00:00,2025-09-08 20:24:00,0,35,,
TRIP-000537,2025-09-09 00:19:00,2025-09-09 09:52:00,19,53,,
TRIP-000538,2025-08-08 06:23:00,2025-08-08 09:57:00,23,46,,
TRIP-000539,2025-11-08 12:30:00,2025-11-08 20:59:00,30,0,,
TRIP-000540,2025-11-09 00:46:00,2025-11-09 11:49:00,46,66,,
TRIP-000541,2025-03-22 12:00:00,2025-03-22 15:36:00,0,0,,
TRIP-000542,2025-03-22 18:13:00,2025-03-23 03:52:00,13,10,,
TRIP-000543,2025-10-09 06:11:00,2025-10-09 15:38:00,11,0,,
TRIP-000544,2025-10-09 18:10:00,2025-10-09 22:13:00,10,13,,
TRIP-000545,2025-11-23 00:17:00,2025-11-23 12:39:00,17,16,,
TRIP-000546,2025-02-08 06:31:00,2025-02-08 16:19:00,31,41,,
TRIP-000547,2025-01-09 06:02:00,2025-01-09 15:38:00,2,0,,
TRIP-000548,2025-08-22 12:24:00,2025-08-22 20:10:00,24,21,,
TRIP-000549,2025-08-23 00:06:00,2025-08-23 08:59:00,6,0,,
TRIP-000550,2025-12-08 18:40:00,2025-12-09 06:20:00,40,41,,
TRIP-000551,2025-12-09 06:00:00,2025-12-09 14:59:00,0,0,,
TRIP-000552,2025-06-08 06:19:00,2025-06-08 12:39:00,19,36,,
TRIP-000553,2025-06-08 12:00:00,2025-06-09 00:23:00,0,0,,
TRIP-000554,2025-05-08 06:13:00,2025-05-08 14:46:00,13,35,,
TRIP-000555,2025-05-08 18:30:00,2025-05-09 00:29:00,30,19,,
TRIP-000556,2025-12-23 06:38:00,2025-12-23 11:10:00,38,43,,
TRIP-000557,2025-12-08 18:20:00,2025-12-09 04:56:00,20,13,,
TRIP-000558,2025-07-22 06:12:00,2025-07-22 13:36:00,12,59,,
TRIP-000559,2025-05-08 12:24:00,2025-05-08 19:34:00,24,57,,
TRIP-000560,2025-08-08 06:00:00,2025-08-08 11:35:00,0,24,,
TRIP-000561,2025-08-08 12:21:00,2025-08-08 20:24:00,21,50,,
TRIP-000562,2025-08-09 00:10:00,2025-08-09 03:05:00,10,26,,
TRIP-000563,2025-03-09 00:55:00,2025-03-09 10:04:00,55,83,,
TRIP-000564,2025-08-08 06:00:00,2025-08-08 14:25:00,0,14,,
TRIP-000565,2025-08-08 18:21:00,2025-08-09 00:49:00,21,39,,
TRIP-000566,2025-07-08 06:18:00,2025-07-08 15:35:00,18,35,,
TRIP-000567,2025-07-08 18:26:00,2025-07-08 21:29:00,26,18,,
TRIP-000568,2025-02-08 06:00:00,2025-02-08 11:11:00,0,0,,
TRIP-000569,2025-05-08 06:00:00,2025-05-08 15:52:00,0,14,,
TRIP-000570,2025-05-08 18:00:00,2025-05-08 22:24:00,0,24,,
TRIP-000571,2025-05-09 00:02:00,2025-05-09 12:08:00,2,29,,
TRIP-000572,2025-06-22 06:21:00,2025-06-22 09:33:00,21,22,,
TRIP-000573,2025-06-22 12:15:00,2025-06-23 00:57:00,15,32,,
TRIP-000574,2025-09-22 12:08:00,2025-09-22 19:51:00,8,19,,
TRIP-000575,2025-09-23 00:00:00,2025-09-23 11:30:00,0,16,,
TRIP-000576,2025-07-08 12:14:00,2025-07-08 19:34:00,14,2,,
TRIP-000577,2025-06-22 06:41:00,2025-06-22 16:14:00,41,32,,
TRIP-000578,2025-11-08 18:00:00,2025-11-08 23:11:00,0,0,,
TRIP-000579,2025-04-22 18:40:00,2025-04-23 04:14:00,40,244,Kemacetan,High
TRIP-000580,2025-04-23 00:00:00,2025-04-23 07:34:00,0,2,,
TRIP-000581,2025-06-08 06:06:00,2025-06-08 09:02:00,6,0,,
TRIP-000582,2025-06-08 12:12:00,2025-06-08 18:03:00,12,0,,
TRIP-000583,2025-11-22 18:01:00,2025-11-23 03:16:00,1,16,,
TRIP-000584,2025-08-08 18:38:00,2025-08-08 21:27:00,38,48,,
TRIP-000585,2025-08-09 00:03:00,2025-08-09 09:25:00,3,25,,
TRIP-000586,2025-08-09 12:17:00,2025-08-09 15:26:00,17,15,,
TRIP-000587,2025-11-22 18:00:00,2025-11-23 00:13:00,0,8,,
TRIP-000588,2025-05-22 06:27:00,2025-05-22 14:32:00,27,21,,
TRIP-000589,2025-05-22 18:37:00,2025-05-23 00:34:00,37,24,,
TRIP-000590,2025-03-22 18:23:00,2025-03-22 22:20:00,23,20,,
TRIP-000591,2025-05-22 06:00:00,2025-05-22 15:42:00,0,0,,
TRIP-000592,2025-06-22 18:26:00,2025-06-23 01:56:00,26,7,,
TRIP-000593,2025-06-23 06:00:00,2025-06-23 14:50:00,0,9,,
TRIP-000594,2025-11-08 12:19:00,2025-11-08 22:22:00,19,40,,
TRIP-000595,2025-03-22 18:14:00,2025-03-23 00:10:00,14,0,,
TRIP-000596,2025-03-23 00:43:00,2025-03-23 09:26:00,43,75,,
TRIP-000597,2025-08-08 06:16:00,2025-08-08 09:36:00,16,0,,
TRIP-000598,2025-08-08 12:00:00,2025-08-08 21:56:00,0,14,,
TRIP-000599,2025-06-22 06:43:00,2025-06-22 16:21:00,43,81,,
TRIP-000600,2025-06-22 18:00:00,2025-06-22 21:45:00,0,34,,
TRIP-000601,2025-01-22 06:34:00,2025-01-22 15:00:00,34,49,,
TRIP-000602,2025-01-22 18:24:00,2025-01-23 00:21:00,24,11,,
TRIP-000603,2025-06-09 06:06:00,2025-06-09 18:34:00,6,32,,
TRIP-000604,2025-09-22 06:22:00,2025-09-22 12:16:00,22,11,,
TRIP-000605,2025-09-22 12:00:00,2025-09-22 20:09:00,0,20,,
TRIP-000606,2025-04-22 06:04:00,2025-04-22 18:45:00,4,22,,
TRIP-000607,2025-04-23 00:14:00,2025-04-23 10:21:00,14,39,,
TRIP-000608,2025-08-22 18:06:00,2025-08-23 00:10:00,6,0,,
TRIP-000609,2025-08-23 00:13:00,2025-08-23 07:55:00,13,23,,
TRIP-000610,2025-06-22 12:11:00,2025-06-22 15:22:00,11,11,,
TRIP-000611,2025-12-08 06:05:00,2025-12-08 15:20:00,5,21,,
TRIP-000612,2025-03-08 06:58:00,2025-03-08 10:40:00,58,64,,
TRIP-000613,2025-03-22 06:18:00,2025-03-22 16:29:00,18,47,,
TRIP-000614,2025-03-22 18:00:00,2025-03-23 00:05:00,0,0,,
TRIP-000615,2025-03-23 00:36:00,2025-03-23 08:15:00,36,26,,
TRIP-000616,2025-12-22 12:00:00,2025-12-22 16:05:00,0,5,,
TRIP-000617,2025-06-08 18:28:00,2025-06-09 03:11:00,28,12,,
TRIP-000618,2025-05-22 12:23:00,2025-05-22 20:45:00,23,31,,
TRIP-000619,2025-05-23 00:06:00,2025-05-23 05:04:00,6,37,,
TRIP-000620,2025-07-09 06:00:00,2025-07-09 13:49:00,0,0,,
TRIP-000621,2025-09-22 12:26:00,2025-09-22 21:58:00,26,16,,
TRIP-000622,2025-09-23 00:16:00,2025-09-23 06:49:00,16,44,,
TRIP-000623,2025-09-23 06:26:00,2025-09-23 13:56:00,26,7,,
TRIP-000624,2025-12-22 06:08:00,2025-12-22 14:59:00,8,0,,
TRIP-000625,2025-12-22 18:40:00,2025-12-23 05:03:00,40,20,,
TRIP-000626,2025-12-22 06:20:00,2025-12-22 13:22:00,20,45,,
TRIP-000627,2025-12-22 18:46:00,2025-12-23 07:17:00,46,75,,
TRIP-000628,2025-06-08 12:10:00,2025-06-09 00:30:00,10,28,,
TRIP-000629,2025-06-08 18:20:00,2025-06-09 06:10:00,20,31,,
TRIP-000630,2025-07-08 12:00:00,2025-07-08 15:11:00,0,0,,
TRIP-000631,2025-07-08 18:00:00,2025-07-09 00:10:00,0,0,,
TRIP-000632,2025-02-08 18:05:00,2025-02-09 03:55:00,5,17,,
TRIP-000633,2025-02-09 06:00:00,2025-02-09 13:44:00,0,0,,
TRIP-000634,2025-02-09 18:06:00,2025-02-09 20:50:00,6,4,,
TRIP-000635,2025-07-22 12:02:00,2025-07-22 16:21:00,2,21,,
TRIP-000636,2025-05-22 12:19:00,2025-05-22 15:02:00,19,0,,
TRIP-000637,2025-05-22 18:14:00,2025-05-23 00:25:00,14,22,,
TRIP-000638,2025-05-23 00:13:00,2025-05-23 12:34:00,13,11,,
TRIP-000639,2025-08-08 18:47:00,2025-08-09 04:35:00,47,95,,
TRIP-000640,2025-08-09 06:49:00,2025-08-09 13:26:00,49,255,Kerusakan Mesin,High
TRIP-000641,2025-08-09 12:00:00,2025-08-10 00:36:00,0,11,,
TRIP-000642,2025-07-22 06:20:00,2025-07-22 15:11:00,20,30,,
TRIP-000643,2025-07-22 18:37:00,2025-07-23 03:22:00,37,68,,
TRIP-000644,2025-12-08 06:00:00,2025-12-08 10:31:00,0,4,,
TRIP-000645,2025-12-08 12:34:00,2025-12-08 18:48:00,34,11,,
TRIP-000646,2025-07-23 12:28:00,2025-07-23 20:20:00,28,48,,
TRIP-000647,2025-10-08 12:00:00,2025-10-08 18:10:00,0,0,,
TRIP-000648,2025-10-08 18:18:00,2025-10-09 02:58:00,18,47,,
TRIP-000649,2025-05-08 06:18:00,2025-05-08 12:32:00,18,81,,
TRIP-000650,2025-05-08 12:00:00,2025-05-08 19:34:00,0,0,,
TRIP-000651,2025-05-09 00:41:00,2025-05-09 04:35:00,41,116,,
TRIP-000652,2025-03-22 18:15:00,2025-03-22 20:56:00,15,10,,
TRIP-000653,2025-10-08 18:10:00,2025-10-08 20:50:00,10,4,,
TRIP-000654,2025-10-09 00:03:00,2025-10-09 03:19:00,3,17,,
TRIP-000655,2025-12-08 18:15:00,2025-12-08 20:59:00,15,13,,
TRIP-000656,2025-12-09 00:00:00,2025-12-09 03:11:00,0,9,,
TRIP-000657,2025-12-09 06:22:00,2025-12-09 15:41:00,22,218,Kemacetan,High
TRIP-000658,2025-08-22 06:23:00,2025-08-22 18:04:00,23,50,,
TRIP-000659,2025-08-22 18:18:00,2025-08-23 03:38:00,18,0,,
TRIP-000660,2025-08-23 06:40:00,2025-08-23 14:06:00,40,22,,
TRIP-000661,2025-07-22 18:00:00,2025-07-22 22:05:00,0,29,,
TRIP-000662,2025-07-23 00:02:00,2025-07-23 09:42:00,2,0,,
TRIP-000663,2025-12-08 18:46:00,2025-12-08 22:38:00,46,62,,
TRIP-000664,2025-12-09 00:03:00,2025-12-09 09:48:00,3,6,,
TRIP-000665,2025-03-22 18:00:00,2025-03-23 01:32:00,0,0,,
TRIP-000666,2025-03-23 06:39:00,2025-03-23 17:14:00,39,0,,
TRIP-000667,2025-11-22 06:16:00,2025-11-22 11:41:00,16,30,,
TRIP-000668,2025-12-22 06:00:00,2025-12-22 12:19:00,0,14,,
TRIP-000669,2025-12-08 18:27:00,2025-12-08 22:00:00,27,58,,
TRIP-000670,2025-12-09 00:33:00,2025-12-09 07:03:00,33,60,,
TRIP-000671,2025-09-08 12:20:00,2025-09-08 21:19:00,20,19,,
TRIP-000672,2025-11-08 06:11:00,2025-11-08 13:34:00,11,0,,
TRIP-000673,2025-11-08 18:34:00,2025-11-08 21:19:00,34,40,,
TRIP-000674,2025-11-09 00:21:00,2025-11-09 09:00:00,21,0,,
TRIP-000675,2025-08-08 18:00:00,2025-08-09 02:11:00,0,0,,
TRIP-000676,2025-05-22 12:13:00,2025-05-22 19:44:00,13,12,,
TRIP-000677,2025-07-22 06:38:00,2025-07-22 17:26:00,38,43,,
TRIP-000678,2025-07-22 18:00:00,2025-07-23 00:24:00,0,14,,
TRIP-000679,2025-08-08 18:15:00,2025-08-09 02:26:00,15,12,,
TRIP-000680,2025-12-22 12:04:00,2025-12-22 20:11:00,4,0,,
TRIP-000681,2025-12-23 00:44:00,2025-12-23 06:48:00,44,38,,
TRIP-000682,2025-12-23 06:00:00,2025-12-23 14:24:00,0,52,,
TRIP-000683,2025-03-08 06:14:00,2025-03-08 14:43:00,14,69,,
TRIP-000684,2025-03-08 18:32:00,2025-03-08 21:31:00,32,52,,
TRIP-000685,2025-03-09 00:00:00,2025-03-09 09:35:00,0,35,,
TRIP-000686,2025-06-09 00:00:00,2025-06-09 07:47:00,0,3,,
TRIP-000687,2025-12-23 06:11:00,2025-12-23 17:27:00,11,44,,
TRIP-000688,2025-06-22 18:12:00,2025-06-23 02:41:00,12,0,,
TRIP-000689,2025-06-23 06:07:00,2025-06-23 14:32:00,7,18,,
TRIP-000690,2025-06-09 06:00:00,2025-06-09 12:40:00,0,35,,
TRIP-000691,2025-02-08 06:00:00,2025-02-08 10:27:00,0,0,,
TRIP-000692,2025-02-08 12:00:00,2025-02-08 18:39:00,0,2,,
