booking_id,itinerary_id,passenger_id,booking_ts,booking_channel,fare_class,payment_method,is_refundable,total_legs
BKG-000277,ITI-000277,P02775,2025-01-23 19:20:00,Mobile App,Regular,E-Wallet,True,2
BKG-000278,ITI-000278,P02950,2025-06-04 21:55:00,Mobile App,Regular,Bank Transfer,True,3
BKG-000279,ITI-000279,P02445,2025-03-18 09:20:00,Website,Regular,Cash,True,2
BKG-000280,ITI-000280,P03810,2025-03-25 20:28:00,Agent,Flexi,Bank Transfer,True,3
BKG-000281,ITI-000281,P01721,2025-12-02 08:21:00,Mobile App,Flexi,Bank Transfer,True,3
BKG-000282,ITI-000282,P03466,2025-11-30 19:27:00,Website,Flexi,Card,True,3
BKG-000283,ITI-000283,P00236,2025-11-19 14:32:00,Mobile App,Flexi,E-Wallet,True,1
BKG-000284,ITI-000284,P01001,2025-12-07 10:12:00,Agent,Regular,Bank Transfer,True,2
BKG-000285,ITI-000285,P02949,2025-04-14 16:19:00,Mobile App,Regular,Bank Transfer,True,3
BKG-000286,ITI-000286,P02492,2025-09-28 15:30:00,Mobile App,Regular,Cash,True,1
BKG-000287,ITI-000287,P01550,2025-11-22 19:02:00,Website,Regular,E-Wallet,True,2
BKG-000288,ITI-000288,P03629,2025-08-11 13:16:00,Website,Flexi,Card,True,2
BKG-000289,ITI-000289,P01176,2025-07-25 16:11:00,Mobile App,Promo,E-Wallet,False,2
BKG-000290,ITI-000290,P02663,2025-03-11 07:12:00,Mobile App,Flexi,Cash,True,2
BKG-000291,ITI-000291,P01632,2025-05-24 09:16:00,Website,Regular,Card,True,2
BKG-000292,ITI-000292,P02265,2025-12-10 08:20:00,Website,Regular,Cash,True,2
BKG-000293,ITI-000293,P02096,2025-03-23 15:05:00,Website,Regular,E-Wallet,True,3
BKG-000294,ITI-000294,P03983,2025-11-15 10:43:00,Counter,Regular,E-Wallet,True,2
BKG-000295,ITI-000295,P01849,2025-01-10 18:25:00,Counter,Regular,Bank Transfer,True,2
BKG-000296,ITI-000296,P00989,2025-01-26 14:52:00,Mobile App,Flexi,E-Wallet,True,1
BKG-000297,ITI-000297,P02465,2025-01-03 21:32:00,Mobile App,Flexi,Bank Transfer,True,1
BKG-000298,ITI-000298,P01276,2025-03-07 10:57:00,Mobile App,Promo,Bank Transfer,False,1
BKG-000299,ITI-000299,P02825,2025-10-03 17:55:00,Website,Regular,E-Wallet,True,2
BKG-000300,ITI-000300,P03639,2024-12-16 16:37:00,Website,Regular,E-Wallet,True,1
BKG-000301,ITI-000301,P03987,2025-12-18 07:20:00,Website,Regular,E-Wallet,True,2
BKG-000302,ITI-000302,P03071,2024-12-30 17:31:00,Counter,Regular,Card,True,1
BKG-000303,ITI-000303,P00906,2025-12-01 15:08:00,Agent,Regular,E-Wallet,True,1
BKG-000304,ITI-000304,P03793,2025-08-12 09:49:00,Mobile App,Regular,E-Wallet,True,3
BKG-000305,ITI-000305,P03053,2025-07-17 18:38:00,Mobile App,Regular,E-Wallet,True,3
BKG-000306,ITI-000306,P00456,2025-10-19 19:13:00,Mobile App,Flexi,Bank Transfer,True,2
BKG-000307,ITI-000307,P00205,2025-03-16 19:21:00,Mobile App,Regular,E-Wallet,True,2
BKG-000308,ITI-000308,P01068,2025-09-14 12:33:00,Website,Regular,E-Wallet,True,3
BKG-000309,ITI-000309,P03196,2025-10-27 12:24:00,Agent,Regular,E-Wallet,True,2
BKG-000310,ITI-000310,P03529,2025-01-10 09:40:00,Mobile App,Regular,E-Wallet,True,1
BKG-000311,ITI-000311,P01963,2024-12-31 08:52:00,Mobile App,Flexi,E-Wallet,True,3
BKG-000312,ITI-000312,P00279,2025-08-17 15:21:00,Mobile App,Regular,Cash,True,2
BKG-000313,ITI-000313,P02040,2025-11-18 10:06:00,Agent,Regular,Card,True,2
BKG-000314,ITI-000314,P03432,2025-06-09 20:15:00,Website,Flexi,Bank Transfer,True,1
BKG-000315,ITI-000315,P00294,2025-05-20 19:39:00,Agent,Regular,E-Wallet,True,2
BKG-000316,ITI-000316,P02585,2025-05-26 10:13:00,Mobile App,Regular,Card,True,2
BKG-000317,ITI-000317,P01600,2025-04-09 21:00:00,Agent,Flexi,Cash,True,2
BKG-000318,ITI-000318,P00424,2025-06-30 11:32:00,Agent,Regular,Bank Transfer,True,2
BKG-000319,ITI-000319,P00781,2025-11-25 19:48:00,Mobile App,Regular,Bank Transfer,True,3
BKG-000320,ITI-000320,P00182,2025-11-25 10:36:00,Agent,Promo,Bank Transfer,False,2
BKG-000321,ITI-000321,P00231,2025-07-10 20:27:00,Website,Promo,E-Wallet,False,2
BKG-000322,ITI-000322,P02507,2025-05-01 10:53:00,Website,Flexi,Card,True,1
BKG-000323,ITI-000323,P00138,2025-08-05 10:14:00,Website,Regular,Bank Transfer,True,3
BKG-000324,ITI-000324,P03002,2025-02-12 08:21:00,Mobile App,Regular,Cash,True,3
BKG-000325,ITI-000325,P01074,2025-07-14 18:10:00,Mobile App,Regular,Bank Transfer,True,2
BKG-000326,ITI-000326,P00012,2025-05-27 15:47:00,Counter,Regular,Card,True,1
BKG-000327,ITI-000327,P03814,2025-06-28 16:42:00,Website,Flexi,E-Wallet,True,3
BKG-000328,ITI-000328,P01994,2025-02-11 17:21:00,Website,Flexi,E-Wallet,True,1
BKG-000329,ITI-000329,P01211,2025-01-21 15:40:00,Mobile App,Regular,Bank Transfer,True,1
BKG-000330,ITI-000330,P01024,2025-04-13 19:34:00,Counter,Flexi,E-Wallet,True,3
BKG-000331,ITI-000331,P03348,2025-06-17 15:21:00,Mobile App,Flexi,E-Wallet,True,2
BKG-000332,ITI-000332,P01369,2025-09-10 15:36:00,Agent,Flexi,Bank Transfer,True,2
BKG-000333,ITI-000333,P00831,2025-06-19 08:10:00,Agent,Regular,Bank Transfer,True,1
BKG-000334,ITI-000334,P01056,2025-06-01 16:04:00,Counter,Promo,E-Wallet,False,1
BKG-000335,ITI-000335,P02537,2025-10-21 20:00:00,Website,Regular,Bank Transfer,True,1
BKG-000336,ITI-000336,P00566,2025-04-14 17:45:00,Mobile App,Regular,Cash,True,2
BKG-000337,ITI-000337,P03799,2025-05-15 07:38:00,Website,Regular,E-Wallet,True,3
BKG-000338,ITI-000338,P02263,2025-11-03 08:25:00,Website,Flexi,E-Wallet,True,1
BKG-000339,ITI-000339,P02820,2025-07-24 16:54:00,Website,Regular,E-Wallet,True,3
BKG-000340,ITI-000340,P03753,2025-11-13 16:39:00,Mobile App,Regular,Cash,True,1
BKG-000341,ITI-000341,P03898,2025-04-24 17:55:00,Mobile App,Flexi,E-Wallet,True,2
BKG-000342,ITI-000342,P00809,2025-03-04 09:01:00,Website,Regular,E-Wallet,True,2
BKG-000343,ITI-000343,P02254,2025-05-18 16:19:00,Website,Flexi,Card,True,1
BKG-000344,ITI-000344,P00535,2025-06-21 07:11:00,Website,Regular,Bank Transfer,True,2
BKG-000345,ITI-000345,P01541,2025-11-10 10:22:00,Agent,Regular,Bank Transfer,True,2
BKG-000346,ITI-000346,P01021,2025-10-12 21:32:00,Counter,Regular,Bank Transfer,True,1
BKG-000347,ITI-000347,P02299,2025-03-11 17:37:00,Mobile App,Regular,Bank Transfer,True,2
BKG-000348,ITI-000348,P01292,2025-07-24 13:43:00,Website,Regular,Bank Transfer,True,2
BKG-000349,ITI-000349,P01138,2025-09-20 10:19:00,Mobile App,Flexi,Cash,True,1
BKG-000350,ITI-000350,P03194,2025-05-24 13:14:00,Mobile App,Flexi,Bank Transfer,True,2
BKG-000351,ITI-000351,P00071,2025-05-09 21:41:00,Mobile App,Regular,Cash,True,1
BKG-000352,ITI-000352,P00558,2025-01-04 11:51:00,Mobile App,Regular,E-Wallet,True,2
BKG-000353,ITI-000353,P03253,2025-05-13 16:46:00,Mobile App,Regular,E-Wallet,True,3
BKG-000354,ITI-000354,P01072,2025-09-03 08:02:00,Mobile App,Regular,Cash,True,2
BKG-000355,ITI-000355,P03323,2025-08-04 10:11:00,Counter,Regular,Bank Transfer,True,1
BKG-000356,ITI-000356,P00889,2025-04-17 11:11:00,Website,Regular,Card,True,3
BKG-000357,ITI-000357,P03472,2025-08-04 19:23:00,Mobile App,Regular,Bank Transfer,True,2
BKG-000358,ITI-000358,P03608,2025-05-27 19:34:00,Mobile App,Regular,Card,True,1
BKG-000359,ITI-000359,P00399,2025-11-25 15:16:00,Mobile App,Regular,E-Wallet,True,1
BKG-000360,ITI-000360,P02443,2025-03-02 10:12:00,Mobile App,Promo,E-Wallet,False,1
BKG-000361,ITI-000361,P03935,2025-03-01 18:33:00,Mobile App,Regular,Card,True,3
BKG-000362,ITI-000362,P02187,2025-12-02 19:46:00,Mobile App,Promo,E-Wallet,False,1
BKG-000363,ITI-000363,P01098,2025-05-10 07:02:00,Agent,Regular,E-Wallet,True,1
BKG-000364,ITI-000364,P00216,2025-05-04 14:04:00,Mobile App,Regular,Bank Transfer,True,2
BKG-000365,ITI-000365,P02479,2025-11-26 15:11:00,Website,Regular,Cash,True,2
BKG-000366,ITI-000366,P02686,2025-11-21 16:02:00,Mobile App,Regular,E-Wallet,True,2
BKG-000367,ITI-000367,P02961,2025-07-05 21:44:00,Agent,Regular,Bank Transfer,True,3
BKG-000368,ITI-000368,P01432,2025-09-10 12:58:00,Counter,Regular,Card,True,3
BKG-000369,ITI-000369,P02030,2025-12-06 07:19:00,Mobile App,Regular,Card,True,2
BKG-000370,ITI-000370,P01773,2025-11-28 14:17:00,Mobile App,Regular,Bank Transfer,True,2
BKG-000371,ITI-000371,P00311,2025-12-07 15:33:00,Website,Regular,Bank Transfer,True,2
BKG-000372,ITI-000372,P02253,2025-06-03 17:59:00,Agent,Promo,E-Wallet,False,1
BKG-000373,ITI-000373,P01265,2025-05-12 19:30:00,Mobile App,Regular,Bank Transfer,True,2
BKG-000374,ITI-000374,P00679,2025-06-27 18:34:00,Website,Flexi,Card,True,2
BKG-000375,ITI-000375,P02101,2025-01-28 15:52:00,Website,Flexi,Bank Transfer,True,3
BKG-000376,ITI-000376,P01825,2025-07-18 11:59:00,Mobile App,Regular,E-Wallet,True,1
BKG-000377,ITI-000377,P01965,2025-05-20 10:25:00,Counter,Promo,E-Wallet,False,3
BKG-000378,ITI-000378,P00012,2025-07-12 09:39:00,Website,Regular,E-Wallet,True,3
BKG-000379,ITI-000379,P02822,2025-07-06 08:28:00,Website,Regular,Card,True,2
BKG-000380,ITI-000380,P02158,2025-12-07 21:35:00,Website,Regular,Card,True,2
BKG-000381,ITI-000381,P00970,2025-12-06 12:33:00,Website,Regular,Bank Transfer,True,2
BKG-000382,ITI-000382,P00346,2025-06-30 09:44:00,Mobile App,Promo,Cash,False,3
BKG-000383,ITI-000383,P00580,2025-05-23 12:22:00,Agent,Flexi,E-Wallet,True,1
BKG-000384,ITI-000384,P00453,2025-09-25 20:06:00,Mobile App,Flexi,Cash,True,2
BKG-000385,ITI-000385,P03888,2025-04-26 10:37:00,Mobile App,Regular,E-Wallet,True,3
BKG-000386,ITI-000386,P01145,2025-02-26 09:55:00,Website,Regular,Bank Transfer,True,1
BKG-000387,ITI-000387,P02894,2025-09-29 17:59:00,Website,Regular,E-Wallet,True,2
BKG-000388,ITI-000388,P00847,2025-11-26 17:52:00,Website,Regular,Bank Transfer,True,3
BKG-000389,ITI-000389,P03189,2025-08-19 21:09:00,Website,Regular,E-Wallet,True,3
BKG-000390,ITI-000390,P02527,2025-06-25 07:59:00,Mobile App,Regular,E-Wallet,True,2
BKG-000391,ITI-000391,P01392,2025-11-10 16:50:00,Website,Flexi,E-Wallet,True,2
BKG-000392,ITI-000392,P03797,2025-02-23 14:48:00,Mobile App,Flexi,Cash,True,2
BKG-000393,ITI-000393,P02501,2025-11-11 09:46:00,Mobile App,Flexi,Bank Transfer,True,2
BKG-000394,ITI-000394,P03883,2025-12-02 19:24:00,Counter,Regular,Card,True,2
BKG-000395,ITI-000395,P03575,2025-11-22 07:12:00,Website,Flexi,E-Wallet,True,3
BKG-000396,ITI-000396,P00622,2025-12-06 20:50:00,Mobile App,Regular,Bank Transfer,True,2
BKG-000397,ITI-000397,P01938,2025-08-27 07:01:00,Agent,Flexi,Bank Transfer,True,1
BKG-000398,ITI-000398,P03176,2025-10-20 09:02:00,Counter,Flexi,E-Wallet,True,3
BKG-000399,ITI-000399,P03332,2025-05-14 18:52:00,Website,Regular,E-Wallet,True,1
BKG-000400,ITI-000400,P01145,2025-07-26 08:36:00,Website,Regular,Cash,True,1
BKG-000401,ITI-000401,P00652,2025-04-30 16:24:00,Website,Regular,Card,True,1
BKG-000402,ITI-000402,P02138,2025-07-05 12:03:00,Agent,Regular,Bank Transfer,True,2
BKG-000403,ITI-000403,P00612,2025-07-16 12:57:00,Mobile App,Regular,Bank Transfer,True,1
BKG-000404,ITI-000404,P02756,2025-11-23 07:46:00,Website,Regular,Cash,True,3
BKG-000405,ITI-000405,P00209,2025-02-14 14:56:00,Website,Flexi,Bank Transfer,True,3
BKG-000406,ITI-000406,P03090,2025-06-03 07:27:00,Mobile App,Flexi,Bank Transfer,True,2
BKG-000407,ITI-000407,P03627,2025-12-16 11:25:00,Website,Flexi,Card,True,3
BKG-000408,ITI-000408,P02256,2025-06-14 15:03:00,Mobile App,Regular,E-Wallet,True,2
BKG-000409,ITI-000409,P01488,2025-06-06 12:07:00,Mobile App,Regular,Card,True,2
BKG-000410,ITI-000410,P01254,2025-01-30 21:36:00,Agent,Promo,Cash,False,2
BKG-000411,ITI-000411,P00643,2025-07-01 15:05:00,Mobile App,Promo,Bank Transfer,False,2
BKG-000412,ITI-000412,P02444,2025-07-11 15:51:00,Website,Regular,Bank Transfer,True,2
BKG-000413,ITI-000413,P03434,2025-11-14 12:01:00,Agent,Flexi,Card,True,1
BKG-000414,ITI-000414,P01026,2025-05-13 14:47:00,Website,Regular,Cash,True,3
BKG-000415,ITI-000415,P02242,2025-06-05 19:22:00,Agent,Flexi,Cash,True,2
BKG-000416,ITI-000416,P03177,2025-06-05 11:22:00,Mobile App,Regular,E-Wallet,True,1
BKG-000417,ITI-000417,P03630,2025-12-19 09:07:00,Website,Flexi,Bank Transfer,True,3
BKG-000418,ITI-000418,P03461,2025-05-31 18:27:00,Mobile App,Regular,E-Wallet,True,2
BKG-000419,ITI-000419,P00670,2025-10-02 20:22:00,Counter,Regular,Bank Transfer,True,2
BKG-000420,ITI-000420,P00225,2025-03-05 14:25:00,Counter,Flexi,Bank Transfer,True,2
BKG-000421,ITI-000421,P01885,2024-12-21 20:32:00,Website,Regular,Card,True,1
BKG-000422,ITI-000422,P00650,2025-10-31 09:50:00,Counter,Regular,Card,True,2
BKG-000423,ITI-000423,P03163,2025-06-08 08:55:00,Counter,Flexi,E-Wallet,True,1
BKG-000424,ITI-000424,P01758,2024-12-28 19:46:00,Website,Regular,E-Wallet,True,2
BKG-000425,ITI-000425,P02152,2025-06-20 16:16:00,Counter,Regular,Cash,True,1
BKG-000426,ITI-000426,P00875,2025-06-13 21:30:00,Mobile App,Regular,Card,True,1
BKG-000427,ITI-000427,P00191,2025-05-13 08:41:00,Mobile App,Regular,E-Wallet,True,3
BKG-000428,ITI-000428,P00321,2025-03-23 15:48:00,Mobile App,Regular,E-Wallet,True,3
BKG-000429,ITI-000429,P02078,2025-01-04 08:42:00,Mobile App,Promo,Card,False,2
BKG-000430,ITI-000430,P01656,2025-06-26 19:35:00,Mobile App,Regular,E-Wallet,True,2
BKG-000431,ITI-000431,P01112,2025-11-28 21:36:00,Website,Promo,Bank Transfer,False,2
BKG-000432,ITI-000432,P01207,2025-08-29 11:32:00,Counter,Regular,Card,True,2
BKG-000433,ITI-000433,P02927,2025-05-06 10:16:00,Mobile App,Regular,Bank Transfer,True,1
BKG-000434,ITI-000434,P02131,2025-11-29 14:46:00,Mobile App,Regular,E-Wallet,True,1
BKG-000435,ITI-000435,P01463,2025-08-06 21:40:00,Mobile App,Regular,Bank Transfer,True,2
BKG-000436,ITI-000436,P00943,2025-05-06 19:32:00,Website,Regular,Bank Transfer,True,1
BKG-000437,ITI-000437,P00800,2025-07-03 18:50:00,Mobile App,Regular,E-Wallet,True,1
BKG-000438,ITI-000438,P03650,2025-11-21 08:06:00,Mobile App,Flexi,Bank Transfer,True,1
BKG-000439,ITI-000439,P00974,2025-04-10 17:41:00,Mobile App,Flexi,E-Wallet,True,2
BKG-000440,ITI-000440,P01801,2025-05-28 21:38:00,Agent,Regular,E-Wallet,True,2
BKG-000441,ITI-000441,P01101,2025-06-19 08:20:00,Website,Flexi,E-Wallet,True,2
BKG-000442,ITI-000442,P03626,2025-05-07 11:01:00,Mobile App,Flexi,E-Wallet,True,1
BKG-000443,ITI-000443,P00765,2025-01-13 16:21:00,Counter,Regular,Card,True,3
BKG-000444,ITI-000444,P00108,2025-11-30 16:57:00,Mobile App,Flexi,Card,True,2
BKG-000445,ITI-000445,P01040,2025-05-24 21:17:00,Website,Regular,Bank Transfer,True,2
BKG-000446,ITI-000446,P02194,2025-09-03 17:30:00,Website,Regular,Bank Transfer,True,3
BKG-000447,ITI-000447,P02106,2025-11-29 16:22:00,Mobile App,Promo,E-Wallet,False,1
BKG-000448,ITI-000448,P03475,2025-08-24 12:55:00,Counter,Regular,Cash,True,3
BKG-000449,ITI-000449,P01971,2025-06-27 19:44:00,Counter,Flexi,Card,True,3
BKG-000450,ITI-000450,P03886,2025-05-21 07:12:00,Mobile App,Regular,Bank Transfer,True,3
BKG-000451,ITI-000451,P00743,2025-06-11 09:21:00,Counter,Promo,E-Wallet,False,2
BKG-000452,ITI-000452,P00277,2025-02-22 20:59:00,Mobile App,Regular,Card,True,2
BKG-000453,ITI-000453,P02155,2025-12-06 13:59:00,Website,Regular,E-Wallet,True,2
BKG-000454,ITI-000454,P00840,2025-08-11 17:57:00,Mobile App,Flexi,Card,True,2
BKG-000455,ITI-000455,P00693,2025-01-27 17:48:00,Website,Flexi,Bank Transfer,True,1
BKG-000456,ITI-000456,P02193,2025-11-28 16:33:00,Agent,Regular,Bank Transfer,True,2
BKG-000457,ITI-000457,P00004,2025-06-12 09:55:00,Counter,Regular,Bank Transfer,True,2
BKG-000458,ITI-000458,P02242,2025-06-15 15:01:00,Website,Regular,Card,True,2
BKG-000459,ITI-000459,P03229,2025-02-02 15:36:00,Website,Regular,Bank Transfer,True,3
BKG-000460,ITI-000460,P03189,2025-12-07 07:03:00,Website,Regular,Card,True,3
BKG-000461,ITI-000461,P02943,2025-10-14 08:20:00,Mobile App,Flexi,Bank Transfer,True,2
BKG-000462,ITI-000462,P02760,2025-07-17 17:32:00,Mobile App,Promo,Bank Transfer,False,2
BKG-000463,ITI-000463,P02828,2025-05-28 10:07:00,Mobile App,Regular,E-Wallet,True,1
BKG-000464,ITI-000464,P00718,2025-07-17 14:47:00,Website,Regular,Cash,True,1
BKG-000465,ITI-000465,P01969,2025-01-10 21:50:00,Counter,Regular,E-Wallet,True,2
BKG-000466,ITI-000466,P00756,2025-10-25 09:42:00,Mobile App,Flexi,E-Wallet,True,1
BKG-000467,ITI-000467,P02268,2025-06-30 12:49:00,Counter,Regular,E-Wallet,True,1
BKG-000468,ITI-000468,P01921,2024-12-29 21:59:00,Mobile App,Regular,E-Wallet,True,1
BKG-000469,ITI-000469,P03031,2025-08-20 11:07:00,Counter,Regular,Bank Transfer,True,3
BKG-000470,ITI-000470,P01255,2025-01-09 12:14:00,Mobile App,Flexi,E-Wallet,True,2
BKG-000471,ITI-000471,P01497,2025-12-11 11:54:00,Website,Regular,Cash,True,3
BKG-000472,ITI-000472,P01442,2025-03-21 14:53:00,Website,Regular,Card,True,2
BKG-000473,ITI-000473,P02755,2025-10-31 18:31:00,Mobile App,Regular,E-Wallet,True,3
BKG-000474,ITI-000474,P02713,2025-07-03 14:16:00,Mobile App,Regular,E-Wallet,True,2
BKG-000475,ITI-000475,P01633,2025-11-18 07:10:00,Mobile App,Regular,E-Wallet,True,2
BKG-000476,ITI-000476,P01779,2025-03-06 13:19:00,Agent,Promo,Card,False,1
BKG-000477,ITI-000477,P03793,2025-06-15 18:50:00,Website,Regular,E-Wallet,True,3
BKG-000478,ITI-000478,P02558,2025-07-02 12:38:00,Website,Regular,E-Wallet,True,1
BKG-000479,ITI-000479,P01647,2025-07-14 21:40:00,Website,Regular,Bank Transfer,True,2
BKG-000480,ITI-000480,P00869,2025-04-15 16:07:00,Website,Regular,Card,True,2
BKG-000481,ITI-000481,P00905,2025-04-04 08:39:00,Mobile App,Flexi,Cash,True,1
BKG-000482,ITI-000482,P00324,2025-10-25 14:56:00,Mobile App,Flexi,E-Wallet,True,3
BKG-000483,ITI-000483,P01237,2024-12-30 15:10:00,Mobile App,Regular,E-Wallet,True,3
BKG-000484,ITI-000484,P03063,2025-04-14 07:47:00,Mobile App,Promo,Card,False,3
BKG-000485,ITI-000485,P00318,2025-03-07 19:39:00,Mobile App,Regular,Card,True,3
BKG-000486,ITI-000486,P00245,2025-02-26 13:52:00,Agent,Promo,Card,False,2
BKG-000487,ITI-000487,P03876,2025-12-16 17:04:00,Agent,Regular,Bank Transfer,True,3
BKG-000488,ITI-000488,P02520,2025-07-06 21:10:00,Mobile App,Regular,Card,True,1
BKG-000489,ITI-000489,P00079,2025-03-20 08:37:00,Agent,Regular,Bank Transfer,True,1
BKG-000490,ITI-000490,P03765,2025-12-10 12:02:00,Mobile App,Promo,E-Wallet,False,1
BKG-000491,ITI-000491,P02325,2025-07-04 15:16:00,Website,Regular,E-Wallet,True,2
BKG-000492,ITI-000492,P02743,2025-05-31 13:50:00,Website,Regular,E-Wallet,True,2
BKG-000493,ITI-000493,P01329,2025-08-07 20:02:00,Counter,Regular,E-Wallet,True,3
BKG-000494,ITI-000494,P02642,2025-07-05 09:16:00,Mobile App,Flexi,E-Wallet,True,2
BKG-000495,ITI-000495,P02912,2024-12-09 17:07:00,Website,Promo,E-Wallet,False,2
BKG-000496,ITI-000496,P02752,2025-02-16 13:02:00,Website,Regular,E-Wallet,True,1
BKG-000497,ITI-000497,P01080,2025-05-26 13:49:00,Agent,Regular,Card,True,1
BKG-000498,ITI-000498,P00678,2025-11-11 14:32:00,Website,Regular,E-Wallet,True,1
BKG-000499,ITI-000499,P02025,2025-12-13 16:47:00,Website,Regular,E-Wallet,True,2
BKG-000500,ITI-000500,P01339,2025-05-26 21:56:00,Agent,Regular,Bank Transfer,True,1
BKG-000501,ITI-000501,P03585,2025-10-06 21:47:00,Mobile App,Regular,Bank Transfer,True,3
BKG-000502,ITI-000502,P03976,2025-09-24 15:07:00,Website,Regular,E-Wallet,True,2
BKG-000503,ITI-000503,P00422,2025-06-08 13:18:00,Website,Regular,Bank Transfer,True,2
BKG-000504,ITI-000504,P01986,2025-08-16 11:17:00,Agent,Regular,Bank Transfer,True,1
BKG-000505,ITI-000505,P02181,2025-05-27 18:09:00,Agent,Flexi,Bank Transfer,True,2
BKG-000506,ITI-000506,P01036,2025-05-03 08:02:00,Website,Regular,Card,True,3
BKG-000507,ITI-000507,P02000,2025-06-20 11:07:00,Mobile App,Regular,Card,True,2
BKG-000508,ITI-000508,P03326,2025-01-15 17:26:00,Website,Promo,Bank Transfer,False,1
BKG-000509,ITI-000509,P01056,2025-09-09 08:23:00,Website,Promo,E-Wallet,False,3
BKG-000510,ITI-000510,P02020,2025-06-17 21:27:00,Website,Flexi,Card,True,3
BKG-000511,ITI-000511,P02678,2025-06-08 13:40:00,Mobile App,Regular,Bank Transfer,True,1
BKG-000512,ITI-000512,P01360,2025-11-15 18:49:00,Website,Flexi,Card,True,3
BKG-000513,ITI-000513,P02999,2025-02-25 15:45:00,Agent,Regular,Bank Transfer,True,1
BKG-000514,ITI-000514,P02618,2025-05-20 11:53:00,Mobile App,Regular,Card,True,2
BKG-000515,ITI-000515,P00369,2025-11-09 14:06:00,Agent,Regular,Cash,True,3
BKG-000516,ITI-000516,P01708,2025-04-02 16:30:00,Mobile App,Flexi,Cash,True,2
BKG-000517,ITI-000517,P02418,2025-06-11 14:16:00,Mobile App,Regular,Cash,True,1
BKG-000518,ITI-000518,P00216,2025-06-18 15:52:00,Mobile App,Regular,Cash,True,3
BKG-000519,ITI-000519,P03258,2025-08-09 09:31:00,Agent,Regular,E-Wallet,True,2
BKG-000520,ITI-000520,P01119,2025-02-20 07:51:00,Mobile App,Regular,E-Wallet,True,1
BKG-000521,ITI-000521,P02415,2025-01-26 07:26:00,Website,Regular,Card,True,2
BKG-000522,ITI-000522,P00791,2025-10-12 07:01:00,Mobile App,Regular,E-Wallet,True,2
BKG-000523,ITI-000523,P00036,2025-01-01 16:44:00,Mobile App,Regular,Card,True,2
BKG-000524,ITI-000524,P00511,2025-07-14 21:43:00,Mobile App,Regular,Card,True,1
BKG-000525,ITI-000525,P02700,2025-01-29 12:27:00,Mobile App,Flexi,Bank Transfer,True,2
BKG-000526,ITI-000526,P01853,2025-06-10 10:58:00,Website,Regular,Card,True,1
BKG-000527,ITI-000527,P03815,2025-12-11 15:26:00,Mobile App,Promo,Card,False,3
BKG-000528,ITI-000528,P01750,2025-05-31 16:36:00,Mobile App,Flexi,E-Wallet,True,3
BKG-000529,ITI-000529,P01230,2025-09-20 07:06:00,Website,Promo,Bank Transfer,False,2
BKG-000530,ITI-000530,P01877,2025-07-19 12:43:00,Mobile App,Regular,E-Wallet,True,3
BKG-000531,ITI-000531,P03975,2025-06-26 21:53:00,Website,Regular,E-Wallet,True,2
BKG-000532,ITI-000532,P02648,2025-05-09 10:38:00,Website,Regular,Card,True,1
BKG-000533,ITI-000533,P03603,2025-11-26 12:50:00,Mobile App,Promo,Card,False,2
BKG-000534,ITI-000534,P03672,2025-07-22 08:27:00,Website,Flexi,Bank Transfer,True,1
BKG-000535,ITI-000535,P01884,2025-07-29 15:01:00,Mobile App,Flexi,Card,True,1
BKG-000536,ITI-000536,P01193,2025-02-25 12:15:00,Mobile App,Regular,Card,True,3
BKG-000537,ITI-000537,P03943,2025-05-04 17:31:00,Website,Flexi,Bank Transfer,True,1
BKG-000538,ITI-000538,P01875,2025-02-28 18:52:00,Counter,Regular,E-Wallet,True,2
BKG-000539,ITI-000539,P00613,2025-12-14 12:23:00,Counter,Flexi,E-Wallet,True,3
BKG-000540,ITI-000540,P00222,2025-05-15 08:13:00,Website,Regular,Bank Transfer,True,1
BKG-000541,ITI-000541,P03281,2025-06-12 07:17:00,Agent,Flexi,Bank Transfer,True,3
BKG-000542,ITI-000542,P02204,2025-06-04 10:48:00,Mobile App,Regular,Bank Transfer,True,3
